mandt,spras,msehi,mseh3,mseh6,mseht,msehl,operation_flag,is_deleted,recordstamp
200,U,J,J,J,J,Joule,L,False,2021-08-06 04:20:55.078954+00:00
800,U,J,J,J,J,Joule,L,False,2021-08-06 04:20:55.078954+00:00
200,5,J,J,J,J,Joule,L,False,2021-08-06 04:20:55.078954+00:00
800,P,J,J,J,J,Joule,L,False,2021-08-06 04:20:55.078954+00:00
800,G,J,J,J,J,Τζάουλ,L,False,2021-08-06 04:20:55.078954+00:00
200,3,J,J,J,J,줄,L,False,2021-08-06 04:20:55.078954+00:00
200,2,J,J,J,J,จูล,L,False,2021-08-06 04:20:55.078954+00:00
200,V,J,J,J,J,Joule,L,False,2021-08-06 04:20:55.078954+00:00
200,Q,J,J,J,J,Joule,L,False,2021-08-06 04:20:55.078954+00:00
800,B,J,J,J,J,גאול,L,False,2021-08-06 04:20:55.078954+00:00
200,B,J,J,J,J,גאול,L,False,2021-08-06 04:20:55.078954+00:00
200,F,J,J,J,J,Joule,L,False,2021-08-06 04:20:55.078954+00:00
200,T,J,J,J,J,Jul,L,False,2021-08-06 04:20:55.078954+00:00
200,K,J,J,J,J,Joule,L,False,2021-08-06 04:20:55.078954+00:00
800,D,J,J,J,J,Joule,L,False,2021-08-06 04:20:55.078954+00:00
200,G,J,J,J,J,Τζάουλ,L,False,2021-08-06 04:20:55.078954+00:00
800,V,J,J,J,J,Joule,L,False,2021-08-06 04:20:55.078954+00:00
200,O,J,J,J,J,Joule,L,False,2021-08-06 04:20:55.078954+00:00
800,3,J,J,J,J,줄,L,False,2021-08-06 04:20:55.078954+00:00
800,6,J,J,J,J,Jul,L,False,2021-08-06 04:20:55.078954+00:00
800,W,J,J,J,J,Джаул,L,False,2021-08-06 04:20:55.078954+00:00
200,H,J,J,J,J,Joule,L,False,2021-08-06 04:20:55.078954+00:00
800,5,J,J,J,J,Joule,L,False,2021-08-06 04:20:55.078954+00:00
200,L,J,J,J,R,Dżul,L,False,2021-08-06 04:20:55.078954+00:00
800,C,J,J,J,R,Joule,L,False,2021-08-06 04:20:55.078954+00:00
200,C,J,J,J,R,Joule,L,False,2021-08-06 04:20:55.078954+00:00
800,L,J,J,J,R,Dżul,L,False,2021-08-06 04:20:55.078954+00:00
800,Z,J,J,J,Joule,Joule,L,False,2021-08-06 04:20:55.078954+00:00
800,N,J,J,J,Joule,Joule,L,False,2021-08-06 04:20:55.078954+00:00
800,E,J,J,J,Joule,Joule,L,False,2021-08-06 04:20:55.078954+00:00
200,N,J,J,J,Joule,Joule,L,False,2021-08-06 04:20:55.078954+00:00
200,E,J,J,J,Joule,Joule,L,False,2021-08-06 04:20:55.078954+00:00
200,Z,J,J,J,Joule,Joule,L,False,2021-08-06 04:20:55.078954+00:00
200,S,J,J,J,Julio,Julio,L,False,2021-08-06 04:20:55.078954+00:00
800,S,J,J,J,Julio,Julio,L,False,2021-08-06 04:20:55.078954+00:00
800,M,J,J,焦耳,焦耳,焦耳,L,False,2021-08-06 04:20:55.078954+00:00
200,M,J,J,焦耳,焦耳,焦耳,L,False,2021-08-06 04:20:55.078954+00:00
200,R,J,J,Дж,джоуль,Джоуль,L,False,2021-08-06 04:20:55.078954+00:00
800,R,J,J,Дж,джоуль,Джоуль,L,False,2021-08-06 04:20:55.078954+00:00
200,J,J,J,J,ジュール,ジュール,L,False,2021-08-06 04:20:55.078954+00:00
800,J,J,J,J,ジュール,ジュール,L,False,2021-08-06 04:20:55.078954+00:00
000,D,K,K,K,K,Kelvin,L,False,2022-01-31 20:43:45.179325+00:00
000,E,K,K,K,K,Kelvin,L,False,2022-01-31 20:43:45.179325+00:00
001,D,K,K,K,K,Kelvin,L,False,2022-01-31 20:43:45.179325+00:00
001,E,K,K,K,K,Kelvin,L,False,2022-01-31 20:43:45.179325+00:00
050,D,K,K,K,K,Kelvin,L,False,2022-01-31 20:43:45.179325+00:00
050,E,K,K,K,K,Kelvin,L,False,2022-01-31 20:43:45.179325+00:00
100,D,K,K,K,K,Kelvin,L,False,2022-01-31 20:43:45.179325+00:00
100,E,K,K,K,K,Kelvin,L,False,2022-01-31 20:43:45.179325+00:00
200,D,K,K,K,K,Kelvin,L,False,2022-01-31 20:43:45.179325+00:00
200,E,K,K,K,K,Kelvin,L,False,2022-01-31 20:43:45.179325+00:00
250,D,K,K,K,K,Kelvin,L,False,2022-01-31 20:43:45.179325+00:00
250,E,K,K,K,K,Kelvin,L,False,2022-01-31 20:43:45.179325+00:00
800,U,K,K,K,K,Kelvin,L,False,2021-08-06 04:20:55.078954+00:00
200,S,K,K,K,K,Kelvin,L,False,2021-08-06 04:20:55.078954+00:00
200,Q,K,K,K,K,Kelvin,L,False,2021-08-06 04:20:55.078954+00:00
800,Q,K,K,K,K,Kelvin,L,False,2021-08-06 04:20:55.078954+00:00
200,L,K,K,K,K,Kelwin,L,False,2021-08-06 04:20:55.078954+00:00
200,D,K,K,K,K,Kelvin,L,False,2021-08-06 04:20:55.078954+00:00
800,S,K,K,K,K,Kelvin,L,False,2021-08-06 04:20:55.078954+00:00
200,3,K,K,K,K,켈빈,L,False,2021-08-06 04:20:55.078954+00:00
200,V,K,K,K,K,Kelvin,L,False,2021-08-06 04:20:55.078954+00:00
800,D,K,K,K,K,Kelvin,L,False,2021-08-06 04:20:55.078954+00:00
200,U,K,K,K,K,Kelvin,L,False,2021-08-06 04:20:55.078954+00:00
800,O,K,K,K,K,Kelvin,L,False,2021-08-06 04:20:55.078954+00:00
200,6,K,K,K,K,Kelvin,L,False,2021-08-06 04:20:55.078954+00:00
200,P,K,K,K,K,Kelvin,L,False,2021-08-06 04:20:55.078954+00:00
800,L,K,K,K,K,Kelwin,L,False,2021-08-06 04:20:55.078954+00:00
800,d,K,K,K,K,Kelvin,L,False,2021-08-06 04:20:55.078954+00:00
200,O,K,K,K,K,Kelvin,L,False,2021-08-06 04:20:55.078954+00:00
800,6,K,K,K,K,Kelvin,L,False,2021-08-06 04:20:55.078954+00:00
200,2,K,K,K,K,เคลวิน,L,False,2021-08-06 04:20:55.078954+00:00
200,T,K,K,K,K,Kelvin,L,False,2021-08-06 04:20:55.078954+00:00
200,d,K,K,K,K,Kelvin,L,False,2021-08-06 04:20:55.078954+00:00
800,5,K,K,K,K,Kelvin,L,False,2021-08-06 04:20:55.078954+00:00
800,V,K,K,K,K,Kelvin,L,False,2021-08-06 04:20:55.078954+00:00
800,T,K,K,K,K,Kelvin,L,False,2021-08-06 04:20:55.078954+00:00
800,B,K,K,K,K,קלווין,L,False,2021-08-06 04:20:55.078954+00:00
200,B,K,K,K,K,קלווין,L,False,2021-08-06 04:20:55.078954+00:00
800,F,K,K,K,K,kelvin,L,False,2021-08-06 04:20:55.078954+00:00
200,5,K,K,K,K,Kelvin,L,False,2021-08-06 04:20:55.078954+00:00
800,4,K,K,K,K,Kelvin,L,False,2021-08-06 04:20:55.078954+00:00
800,P,K,K,K,K,Kelvin,L,False,2021-08-06 04:20:55.078954+00:00
200,4,K,K,K,K,Kelvin,L,False,2021-08-06 04:20:55.078954+00:00
800,2,K,K,K,K,เคลวิน,L,False,2021-08-06 04:20:55.078954+00:00
800,3,K,K,K,K,켈빈,L,False,2021-08-06 04:20:55.078954+00:00
800,C,K,K,K,K,Kelvin,L,False,2021-08-06 04:20:55.078954+00:00
200,F,K,K,K,K,kelvin,L,False,2021-08-06 04:20:55.078954+00:00
200,C,K,K,K,K,Kelvin,L,False,2021-08-06 04:20:55.078954+00:00
800,H,K,K,k,K,Kelvin,L,False,2021-08-06 04:20:55.078954+00:00
800,K,K,K,k,K,Kelvin,L,False,2021-08-06 04:20:55.078954+00:00
800,1,K,K,k,K,绝对温度,L,False,2021-08-06 04:20:55.078954+00:00
200,K,K,K,k,K,Kelvin,L,False,2021-08-06 04:20:55.078954+00:00
200,1,K,K,k,K,绝对温度,L,False,2021-08-06 04:20:55.078954+00:00
200,H,K,K,k,K,Kelvin,L,False,2021-08-06 04:20:55.078954+00:00
800,I,K,K,k,K,Kelvin,L,False,2021-08-06 04:20:55.078954+00:00
200,I,K,K,k,K,Kelvin,L,False,2021-08-06 04:20:55.078954+00:00
800,E,K,K,K,Kelvin,Kelvin,L,False,2021-08-06 04:20:55.078954+00:00
200,Z,K,K,K,Kelvin,Kelvin,L,False,2021-08-06 04:20:55.078954+00:00
800,Z,K,K,K,Kelvin,Kelvin,L,False,2021-08-06 04:20:55.078954+00:00
200,E,K,K,K,Kelvin,Kelvin,L,False,2021-08-06 04:20:55.078954+00:00
200,N,K,K,K,Kelvin,Kelvin,L,False,2021-08-06 04:20:55.078954+00:00
800,N,K,K,K,Kelvin,Kelvin,L,False,2021-08-06 04:20:55.078954+00:00
200,J,K,K,K,ケルビン,ケルビン,L,False,2021-08-06 04:20:55.078954+00:00
800,J,K,K,K,ケルビン,ケルビン,L,False,2021-08-06 04:20:55.078954+00:00
200,M,K,K,k,絕對溫度,絕對溫度,L,False,2021-08-06 04:20:55.078954+00:00
800,M,K,K,k,絕對溫度,絕對溫度,L,False,2021-08-06 04:20:55.078954+00:00
200,R,K,K,К,Кельвин,Кельвин,L,False,2021-08-06 04:20:55.078954+00:00
800,R,K,K,К,Кельвин,Кельвин,L,False,2021-08-06 04:20:55.078954+00:00
800,G,K,Κ,Κ,Κ,Κέλβιν,L,False,2021-08-06 04:20:55.078954+00:00
200,G,K,Κ,Κ,Κ,Κέλβιν,L,False,2021-08-06 04:20:55.078954+00:00
800,W,K,К,К,К,Келвин,L,False,2021-08-06 04:20:55.078954+00:00
200,W,K,К,К,К,Келвин,L,False,2021-08-06 04:20:55.078954+00:00
000,D,L,L,l,l,Liter,L,False,2022-01-31 20:43:45.179325+00:00
000,E,L,L,l,l,Liter,L,False,2022-01-31 20:43:45.179325+00:00
001,D,L,L,l,l,Liter,L,False,2022-01-31 20:43:45.179325+00:00
001,E,L,L,l,l,Liter,L,False,2022-01-31 20:43:45.179325+00:00
050,D,L,L,l,l,Liter,L,False,2022-01-31 20:43:45.179325+00:00
050,E,L,L,l,l,Liter,L,False,2022-01-31 20:43:45.179325+00:00
100,D,L,L,l,l,Liter,L,False,2022-01-31 20:43:45.179325+00:00
100,E,L,L,l,l,Liter,L,False,2022-01-31 20:43:45.179325+00:00
200,D,L,L,l,l,Liter,L,False,2022-01-31 20:43:45.179325+00:00
200,E,L,L,l,l,Liter,L,False,2022-01-31 20:43:45.179325+00:00
250,D,L,L,l,l,Liter,L,False,2022-01-31 20:43:45.179325+00:00
250,E,L,L,l,l,Liter,L,False,2022-01-31 20:43:45.179325+00:00
800,L,L,L,L,L,Litr,L,False,2021-08-06 04:20:55.078954+00:00
200,L,L,L,L,L,Litr,L,False,2021-08-06 04:20:55.078954+00:00
800,B,L,L,l,l,ליטר,L,False,2021-08-06 04:20:55.078954+00:00
800,2,L,L,l,l,ลิตร,L,False,2021-08-06 04:20:55.078954+00:00
200,5,L,L,l,l,Liter,L,False,2021-08-06 04:20:55.078954+00:00
200,6,L,L,l,l,Litra,L,False,2021-08-06 04:20:55.078954+00:00
200,2,L,L,l,l,ลิตร,L,False,2021-08-06 04:20:55.078954+00:00
200,3,L,L,l,l,리터,L,False,2021-08-06 04:20:55.078954+00:00
800,I,L,L,l,l,Litri,L,False,2021-08-06 04:20:55.078954+00:00
200,T,L,L,l,l,Litre,L,False,2021-08-06 04:20:55.078954+00:00
200,4,L,L,l,l,Litru,L,False,2021-08-06 04:20:55.078954+00:00
800,6,L,L,l,l,Litra,L,False,2021-08-06 04:20:55.078954+00:00
200,G,L,L,l,l,Λίτρο,L,False,2021-08-06 04:20:55.078954+00:00
800,T,L,L,l,l,Litre,L,False,2021-08-06 04:20:55.078954+00:00
200,1,L,L,l,l,公升,L,False,2021-08-06 04:20:55.078954+00:00
200,I,L,L,l,l,Litri,L,False,2021-08-06 04:20:55.078954+00:00
200,d,L,L,l,l,Litar,L,False,2021-08-06 04:20:55.078954+00:00
800,V,L,L,l,l,Liter,L,False,2021-08-06 04:20:55.078954+00:00
200,B,L,L,l,l,ליטר,L,False,2021-08-06 04:20:55.078954+00:00
800,3,L,L,l,l,리터,L,False,2021-08-06 04:20:55.078954+00:00
200,C,L,L,l,l,Litr,L,False,2021-08-06 04:20:55.078954+00:00
800,Q,L,L,l,l,Liter,L,False,2021-08-06 04:20:55.078954+00:00
800,O,L,L,l,l,Liter,L,False,2021-08-06 04:20:55.078954+00:00
200,V,L,L,l,l,Liter,L,False,2021-08-06 04:20:55.078954+00:00
200,Q,L,L,l,l,Liter,L,False,2021-08-06 04:20:55.078954+00:00
800,5,L,L,l,l,Liter,L,False,2021-08-06 04:20:55.078954+00:00
200,U,L,L,l,l,Litra,L,False,2021-08-06 04:20:55.078954+00:00
200,O,L,L,l,l,Liter,L,False,2021-08-06 04:20:55.078954+00:00
800,K,L,L,l,l,Liter,L,False,2021-08-06 04:20:55.078954+00:00
800,D,L,L,l,l,Liter,L,False,2021-08-06 04:20:55.078954+00:00
800,G,L,L,l,l,Λίτρο,L,False,2021-08-06 04:20:55.078954+00:00
200,D,L,L,l,l,Liter,L,False,2021-08-06 04:20:55.078954+00:00
200,K,L,L,l,l,Liter,L,False,2021-08-06 04:20:55.078954+00:00
800,4,L,L,l,l,Litru,L,False,2021-08-06 04:20:55.078954+00:00
800,C,L,L,l,l,Litr,L,False,2021-08-06 04:20:55.078954+00:00
200,H,L,L,l,l,Liter,L,False,2021-08-06 04:20:55.078954+00:00
800,U,L,L,l,l,Litra,L,False,2021-08-06 04:20:55.078954+00:00
800,1,L,L,l,l,公升,L,False,2021-08-06 04:20:55.078954+00:00
800,H,L,L,l,l,Liter,L,False,2021-08-06 04:20:55.078954+00:00
800,d,L,L,l,l,Litar,L,False,2021-08-06 04:20:55.078954+00:00
800,E,L,L,l,Liter,Liter,L,False,2021-08-06 04:20:55.078954+00:00
800,N,L,L,l,Liter,Liter,L,False,2021-08-06 04:20:55.078954+00:00
800,Z,L,L,l,Liter,Liter,L,False,2021-08-06 04:20:55.078954+00:00
200,E,L,L,l,Liter,Liter,L,False,2021-08-06 04:20:55.078954+00:00
200,N,L,L,l,Liter,Liter,L,False,2021-08-06 04:20:55.078954+00:00
200,Z,L,L,l,Liter,Liter,L,False,2021-08-06 04:20:55.078954+00:00
200,F,L,L,l,Litre,Litre,L,False,2021-08-06 04:20:55.078954+00:00
800,F,L,L,l,Litre,Litre,L,False,2021-08-06 04:20:55.078954+00:00
800,S,L,L,l,Litro,Litro,L,False,2021-08-06 04:20:55.078954+00:00
200,S,L,L,l,Litro,Litro,L,False,2021-08-06 04:20:55.078954+00:00
200,P,L,L,l,Litros,Litro,L,False,2021-08-06 04:20:55.078954+00:00
800,P,L,L,l,Litros,Litro,L,False,2021-08-06 04:20:55.078954+00:00
200,M,L,L,l,公升,公升,L,False,2021-08-06 04:20:55.078954+00:00
800,M,L,L,l,公升,公升,L,False,2021-08-06 04:20:55.078954+00:00
200,R,L,L,л,литр,Литр,L,False,2021-08-06 04:20:55.078954+00:00
800,R,L,L,л,литр,Литр,L,False,2021-08-06 04:20:55.078954+00:00
800,J,L,L,l,リットル,リットル,L,False,2021-08-06 04:20:55.078954+00:00
200,J,L,L,l,リットル,リットル,L,False,2021-08-06 04:20:55.078954+00:00
800,W,L,Б,П,П,Литър,L,False,2021-08-06 04:20:55.078954+00:00
200,W,L,Б,П,П,Литър,L,False,2021-08-06 04:20:55.078954+00:00
000,D,M,M,m,m,Meter,L,False,2022-01-31 20:43:45.179325+00:00
000,E,M,M,m,m,Meter,L,False,2022-01-31 20:43:45.179325+00:00
001,D,M,M,m,m,Meter,L,False,2022-01-31 20:43:45.179325+00:00
001,E,M,M,m,m,Meter,L,False,2022-01-31 20:43:45.179325+00:00
050,D,M,M,m,m,Meter,L,False,2022-01-31 20:43:45.179325+00:00
050,E,M,M,m,m,Meter,L,False,2022-01-31 20:43:45.179325+00:00
100,D,M,M,m,m,Meter,L,False,2022-01-31 20:43:45.179325+00:00
100,E,M,M,m,m,Meter,L,False,2022-01-31 20:43:45.179325+00:00
200,D,M,M,m,m,Meter,L,False,2022-01-31 20:43:45.179325+00:00
200,E,M,M,m,m,Meter,L,False,2022-01-31 20:43:45.179325+00:00
250,D,M,M,m,m,Meter,L,False,2022-01-31 20:43:45.179325+00:00
250,E,M,M,m,m,Meter,L,False,2022-01-31 20:43:45.179325+00:00
200,T,M,M,m,m,Metre,L,False,2021-08-06 04:20:55.078954+00:00
800,5,M,M,m,m,Meter,L,False,2021-08-06 04:20:55.078954+00:00
200,C,M,M,m,m,Metr,L,False,2021-08-06 04:20:55.078954+00:00
200,U,M,M,m,m,Metri,L,False,2021-08-06 04:20:55.078954+00:00
200,6,M,M,m,m,Metar,L,False,2021-08-06 04:20:55.078954+00:00
800,U,M,M,m,m,Metri,L,False,2021-08-06 04:20:55.078954+00:00
800,1,M,M,m,m,米,L,False,2021-08-06 04:20:55.078954+00:00
800,d,M,M,m,m,Metar,L,False,2021-08-06 04:20:55.078954+00:00
200,H,M,M,m,m,Méter,L,False,2021-08-06 04:20:55.078954+00:00
800,C,M,M,m,m,Metr,L,False,2021-08-06 04:20:55.078954+00:00
200,5,M,M,m,m,Meter,L,False,2021-08-06 04:20:55.078954+00:00
200,4,M,M,m,m,Metru,L,False,2021-08-06 04:20:55.078954+00:00
800,L,M,M,m,m,Metr,L,False,2021-08-06 04:20:55.078954+00:00
800,T,M,M,m,m,Metre,L,False,2021-08-06 04:20:55.078954+00:00
200,I,M,M,m,m,Metro,L,False,2021-08-06 04:20:55.078954+00:00
800,B,M,M,m,m,מד,L,False,2021-08-06 04:20:55.078954+00:00
800,D,M,M,m,m,Meter,L,False,2021-08-06 04:20:55.078954+00:00
800,3,M,M,m,m,미터,L,False,2021-08-06 04:20:55.078954+00:00
800,H,M,M,m,m,Méter,L,False,2021-08-06 04:20:55.078954+00:00
200,B,M,M,m,m,מד,L,False,2021-08-06 04:20:55.078954+00:00
200,K,M,M,m,m,Meter,L,False,2021-08-06 04:20:55.078954+00:00
200,3,M,M,m,m,미터,L,False,2021-08-06 04:20:55.078954+00:00
200,d,M,M,m,m,Metar,L,False,2021-08-06 04:20:55.078954+00:00
800,4,M,M,m,m,Metru,L,False,2021-08-06 04:20:55.078954+00:00
800,K,M,M,m,m,Meter,L,False,2021-08-06 04:20:55.078954+00:00
200,V,M,M,m,m,Meter,L,False,2021-08-06 04:20:55.078954+00:00
800,O,M,M,m,m,Meter,L,False,2021-08-06 04:20:55.078954+00:00
200,2,M,M,m,m,เมตร,L,False,2021-08-06 04:20:55.078954+00:00
200,D,M,M,m,m,Meter,L,False,2021-08-06 04:20:55.078954+00:00
200,Q,M,M,m,m,Meter,L,False,2021-08-06 04:20:55.078954+00:00
200,1,M,M,m,m,米,L,False,2021-08-06 04:20:55.078954+00:00
800,2,M,M,m,m,เมตร,L,False,2021-08-06 04:20:55.078954+00:00
800,I,M,M,m,m,Metro,L,False,2021-08-06 04:20:55.078954+00:00
200,O,M,M,m,m,Meter,L,False,2021-08-06 04:20:55.078954+00:00
800,V,M,M,m,m,Meter,L,False,2021-08-06 04:20:55.078954+00:00
800,Q,M,M,m,m,Meter,L,False,2021-08-06 04:20:55.078954+00:00
200,L,M,M,m,m,Metr,L,False,2021-08-06 04:20:55.078954+00:00
800,6,M,M,m,m,Metar,L,False,2021-08-06 04:20:55.078954+00:00
200,N,M,M,m,Meter,Meter,L,False,2021-08-06 04:20:55.078954+00:00
200,Z,M,M,m,Meter,Meter,L,False,2021-08-06 04:20:55.078954+00:00
200,E,M,M,m,Meter,Meter,L,False,2021-08-06 04:20:55.078954+00:00
800,Z,M,M,m,Meter,Meter,L,False,2021-08-06 04:20:55.078954+00:00
800,N,M,M,m,Meter,Meter,L,False,2021-08-06 04:20:55.078954+00:00
800,E,M,M,m,Meter,Meter,L,False,2021-08-06 04:20:55.078954+00:00
800,S,M,M,m,Metro,Metro,L,False,2021-08-06 04:20:55.078954+00:00
200,S,M,M,m,Metro,Metro,L,False,2021-08-06 04:20:55.078954+00:00
200,P,M,M,m,Metros,Metro,L,False,2021-08-06 04:20:55.078954+00:00
800,P,M,M,m,Metros,Metro,L,False,2021-08-06 04:20:55.078954+00:00
200,F,M,M,m,Mètre,Mètre,L,False,2021-08-06 04:20:55.078954+00:00
800,F,M,M,m,Mètre,Mètre,L,False,2021-08-06 04:20:55.078954+00:00
200,M,M,M,m,公尺,公尺,L,False,2021-08-06 04:20:55.078954+00:00
800,M,M,M,m,公尺,公尺,L,False,2021-08-06 04:20:55.078954+00:00
800,R,M,M,м,Метр,Метр,L,False,2021-08-06 04:20:55.078954+00:00
200,R,M,M,м,Метр,Метр,L,False,2021-08-06 04:20:55.078954+00:00
800,J,M,M,m,メートル,メートル,L,False,2021-08-06 04:20:55.078954+00:00
200,J,M,M,m,メートル,メートル,L,False,2021-08-06 04:20:55.078954+00:00
200,G,M,Μ,m,m,Μέτρο,L,False,2021-08-06 04:20:55.078954+00:00
800,G,M,Μ,m,m,Μέτρο,L,False,2021-08-06 04:20:55.078954+00:00
200,W,M,М,m,m,Метър,L,False,2021-08-06 04:20:55.078954+00:00
800,W,M,М,m,m,Метър,L,False,2021-08-06 04:20:55.078954+00:00
000,D,N,N,N,N,Newton,L,False,2022-01-31 20:43:45.179325+00:00
000,E,N,N,N,N,Newton,L,False,2022-01-31 20:43:45.179325+00:00
001,D,N,N,N,N,Newton,L,False,2022-01-31 20:43:45.179325+00:00
001,E,N,N,N,N,Newton,L,False,2022-01-31 20:43:45.179325+00:00
050,D,N,N,N,N,Newton,L,False,2022-01-31 20:43:45.179325+00:00
050,E,N,N,N,N,Newton,L,False,2022-01-31 20:43:45.179325+00:00
100,D,N,N,N,N,Newton,L,False,2022-01-31 20:43:45.179325+00:00
100,E,N,N,N,N,Newton,L,False,2022-01-31 20:43:45.179325+00:00
200,D,N,N,N,N,Newton,L,False,2022-01-31 20:43:45.179325+00:00
200,E,N,N,N,N,Newton,L,False,2022-01-31 20:43:45.179325+00:00
250,D,N,N,N,N,Newton,L,False,2022-01-31 20:43:45.179325+00:00
250,E,N,N,N,N,Newton,L,False,2022-01-31 20:43:45.179325+00:00
800,S,N,N,N,N,Newton,L,False,2021-08-06 04:20:55.078954+00:00
800,Q,N,N,N,N,Newton,L,False,2021-08-06 04:20:55.078954+00:00
800,W,N,N,N,N,Нютон,L,False,2021-08-06 04:20:55.078954+00:00
200,S,N,N,N,N,Newton,L,False,2021-08-06 04:20:55.078954+00:00
800,D,N,N,N,N,Newton,L,False,2021-08-06 04:20:55.078954+00:00
800,T,N,N,N,N,Newton,L,False,2021-08-06 04:20:55.078954+00:00
800,d,N,N,N,N,Njutun,L,False,2021-08-06 04:20:55.078954+00:00
800,O,N,N,N,N,Newton,L,False,2021-08-06 04:20:55.078954+00:00
800,K,N,N,N,N,Newton,L,False,2021-08-06 04:20:55.078954+00:00
200,H,N,N,N,N,Newton,L,False,2021-08-06 04:20:55.078954+00:00
200,3,N,N,N,N,뉴턴,L,False,2021-08-06 04:20:55.078954+00:00
200,U,N,N,N,N,Newton,L,False,2021-08-06 04:20:55.078954+00:00
200,F,N,N,N,N,Newton,L,False,2021-08-06 04:20:55.078954+00:00
800,C,N,N,N,N,Newton,L,False,2021-08-06 04:20:55.078954+00:00
200,4,N,N,N,N,Newton,L,False,2021-08-06 04:20:55.078954+00:00
200,D,N,N,N,N,Newton,L,False,2021-08-06 04:20:55.078954+00:00
800,5,N,N,N,N,Newton,L,False,2021-08-06 04:20:55.078954+00:00
800,2,N,N,N,N,นิวตัน,L,False,2021-08-06 04:20:55.078954+00:00
800,B,N,N,N,N,Newton,L,False,2021-08-06 04:20:55.078954+00:00
800,H,N,N,N,N,Newton,L,False,2021-08-06 04:20:55.078954+00:00
200,B,N,N,N,N,Newton,L,False,2021-08-06 04:20:55.078954+00:00
200,O,N,N,N,N,Newton,L,False,2021-08-06 04:20:55.078954+00:00
800,V,N,N,N,N,Newton,L,False,2021-08-06 04:20:55.078954+00:00
800,F,N,N,N,N,Newton,L,False,2021-08-06 04:20:55.078954+00:00
200,L,N,N,N,N,Niuton,L,False,2021-08-06 04:20:55.078954+00:00
200,1,N,N,N,N,牛顿,L,False,2021-08-06 04:20:55.078954+00:00
800,P,N,N,N,N,Newton,L,False,2021-08-06 04:20:55.078954+00:00
200,2,N,N,N,N,นิวตัน,L,False,2021-08-06 04:20:55.078954+00:00
800,3,N,N,N,N,뉴턴,L,False,2021-08-06 04:20:55.078954+00:00
200,W,N,N,N,N,Нютон,L,False,2021-08-06 04:20:55.078954+00:00
200,T,N,N,N,N,Newton,L,False,2021-08-06 04:20:55.078954+00:00
800,I,N,N,N,N,Newton,L,False,2021-08-06 04:20:55.078954+00:00
200,6,N,N,N,N,Newton,L,False,2021-08-06 04:20:55.078954+00:00
200,C,N,N,N,N,Newton,L,False,2021-08-06 04:20:55.078954+00:00
200,P,N,N,N,N,Newton,L,False,2021-08-06 04:20:55.078954+00:00
800,L,N,N,N,N,Niuton,L,False,2021-08-06 04:20:55.078954+00:00
800,6,N,N,N,N,Newton,L,False,2021-08-06 04:20:55.078954+00:00
200,5,N,N,N,N,Newton,L,False,2021-08-06 04:20:55.078954+00:00
200,Q,N,N,N,N,Newton,L,False,2021-08-06 04:20:55.078954+00:00
200,V,N,N,N,N,Newton,L,False,2021-08-06 04:20:55.078954+00:00
200,K,N,N,N,N,Newton,L,False,2021-08-06 04:20:55.078954+00:00
200,d,N,N,N,N,Njutun,L,False,2021-08-06 04:20:55.078954+00:00
800,4,N,N,N,N,Newton,L,False,2021-08-06 04:20:55.078954+00:00
800,1,N,N,N,N,牛顿,L,False,2021-08-06 04:20:55.078954+00:00
800,U,N,N,N,N,Newton,L,False,2021-08-06 04:20:55.078954+00:00
200,I,N,N,N,N,Newton,L,False,2021-08-06 04:20:55.078954+00:00
800,Z,N,N,N,Newton,Newton,L,False,2021-08-06 04:20:55.078954+00:00
800,N,N,N,N,Newton,Newton,L,False,2021-08-06 04:20:55.078954+00:00
200,Z,N,N,N,Newton,Newton,L,False,2021-08-06 04:20:55.078954+00:00
200,E,N,N,N,Newton,Newton,L,False,2021-08-06 04:20:55.078954+00:00
800,E,N,N,N,Newton,Newton,L,False,2021-08-06 04:20:55.078954+00:00
200,N,N,N,N,Newton,Newton,L,False,2021-08-06 04:20:55.078954+00:00
800,M,N,N,牛頓,牛頓,牛頓,L,False,2021-08-06 04:20:55.078954+00:00
200,M,N,N,牛頓,牛頓,牛頓,L,False,2021-08-06 04:20:55.078954+00:00
800,R,N,N,Н,Ньютон,Ньютон,L,False,2021-08-06 04:20:55.078954+00:00
200,R,N,N,Н,Ньютон,Ньютон,L,False,2021-08-06 04:20:55.078954+00:00
800,J,N,N,N,ニュートン,ニュートン,L,False,2021-08-06 04:20:55.078954+00:00
200,J,N,N,N,ニュートン,ニュートン,L,False,2021-08-06 04:20:55.078954+00:00
200,G,N,Ν,Ν,Ν,Νιούτον,L,False,2021-08-06 04:20:55.078954+00:00
800,G,N,Ν,Ν,Ν,Νιούτον,L,False,2021-08-06 04:20:55.078954+00:00
000,E,P,P,P,Points,Points,L,False,2022-01-31 20:43:45.179325+00:00
001,E,P,P,P,Points,Points,L,False,2022-01-31 20:43:45.179325+00:00
050,E,P,P,P,Points,Points,L,False,2022-01-31 20:43:45.179325+00:00
100,E,P,P,P,Points,Points,L,False,2022-01-31 20:43:45.179325+00:00
200,E,P,P,P,Points,Points,L,False,2022-01-31 20:43:45.179325+00:00
250,E,P,P,P,Points,Points,L,False,2022-01-31 20:43:45.179325+00:00
000,D,P,P,P,Punkte,Punkte,L,False,2022-01-31 20:43:45.179325+00:00
001,D,P,P,P,Punkte,Punkte,L,False,2022-01-31 20:43:45.179325+00:00
