mandt,spras,waers,ltext,ktext,operation_flag,is_deleted,recordstamp
250,E,CVE,Cape Verde Escudo,Escudo,L,False,2022-01-31 20:43:53.037378+00:00
000,E,PTE,Portuguese Escudo (Old --> EUR),Escudo,L,False,2022-01-31 20:43:53.037378+00:00
001,E,PTE,Portuguese Escudo (Old --> EUR),Escudo,L,False,2022-01-31 20:43:53.037378+00:00
050,E,PTE,Portuguese Escudo (Old --> EUR),Escudo,L,False,2022-01-31 20:43:53.037378+00:00
100,E,PTE,Portuguese Escudo (Old --> EUR),Escudo,L,False,2022-01-31 20:43:53.037378+00:00
200,E,PTE,Portuguese Escudo (Old --> EUR),Escudo,L,False,2022-01-31 20:43:53.037378+00:00
250,E,PTE,Portuguese Escudo (Old --> EUR),Escudo,L,False,2022-01-31 20:43:53.037378+00:00
000,F,HUF,Forint hongrois,Forint,L,False,2022-01-31 20:43:53.037378+00:00
001,F,HUF,Forint hongrois,Forint,L,False,2022-01-31 20:43:53.037378+00:00
050,F,HUF,Forint hongrois,Forint,L,False,2022-01-31 20:43:53.037378+00:00
100,F,HUF,Forint hongrois,Forint,L,False,2022-01-31 20:43:53.037378+00:00
200,F,HUF,Forint hongrois,Forint,L,False,2022-01-31 20:43:53.037378+00:00
250,F,HUF,Forint hongrois,Forint,L,False,2022-01-31 20:43:53.037378+00:00
000,E,HUF,Hungarian Forint,Forint,L,False,2022-01-31 20:43:53.037378+00:00
001,E,HUF,Hungarian Forint,Forint,L,False,2022-01-31 20:43:53.037378+00:00
050,E,HUF,Hungarian Forint,Forint,L,False,2022-01-31 20:43:53.037378+00:00
100,E,HUF,Hungarian Forint,Forint,L,False,2022-01-31 20:43:53.037378+00:00
200,E,HUF,Hungarian Forint,Forint,L,False,2022-01-31 20:43:53.037378+00:00
250,E,HUF,Hungarian Forint,Forint,L,False,2022-01-31 20:43:53.037378+00:00
000,D,HUF,Ungarischer Forint,Forint,L,False,2022-01-31 20:43:53.037378+00:00
001,D,HUF,Ungarischer Forint,Forint,L,False,2022-01-31 20:43:53.037378+00:00
050,D,HUF,Ungarischer Forint,Forint,L,False,2022-01-31 20:43:53.037378+00:00
100,D,HUF,Ungarischer Forint,Forint,L,False,2022-01-31 20:43:53.037378+00:00
200,D,HUF,Ungarischer Forint,Forint,L,False,2022-01-31 20:43:53.037378+00:00
250,D,HUF,Ungarischer Forint,Forint,L,False,2022-01-31 20:43:53.037378+00:00
000,E,HTG,Haitian Gourde,Gourde,L,False,2022-01-31 20:43:53.037378+00:00
001,E,HTG,Haitian Gourde,Gourde,L,False,2022-01-31 20:43:53.037378+00:00
050,E,HTG,Haitian Gourde,Gourde,L,False,2022-01-31 20:43:53.037378+00:00
100,E,HTG,Haitian Gourde,Gourde,L,False,2022-01-31 20:43:53.037378+00:00
200,E,HTG,Haitian Gourde,Gourde,L,False,2022-01-31 20:43:53.037378+00:00
250,E,HTG,Haitian Gourde,Gourde,L,False,2022-01-31 20:43:53.037378+00:00
000,D,HTG,Haitianische Gourde,Gourde,L,False,2022-01-31 20:43:53.037378+00:00
001,D,HTG,Haitianische Gourde,Gourde,L,False,2022-01-31 20:43:53.037378+00:00
050,D,HTG,Haitianische Gourde,Gourde,L,False,2022-01-31 20:43:53.037378+00:00
100,D,HTG,Haitianische Gourde,Gourde,L,False,2022-01-31 20:43:53.037378+00:00
200,D,HTG,Haitianische Gourde,Gourde,L,False,2022-01-31 20:43:53.037378+00:00
250,D,HTG,Haitianische Gourde,Gourde,L,False,2022-01-31 20:43:53.037378+00:00
000,F,NLG,Gulden hollandais,Gulden,L,False,2022-01-31 20:43:53.037378+00:00
001,F,NLG,Gulden hollandais,Gulden,L,False,2022-01-31 20:43:53.037378+00:00
050,F,NLG,Gulden hollandais,Gulden,L,False,2022-01-31 20:43:53.037378+00:00
100,F,NLG,Gulden hollandais,Gulden,L,False,2022-01-31 20:43:53.037378+00:00
200,F,NLG,Gulden hollandais,Gulden,L,False,2022-01-31 20:43:53.037378+00:00
250,F,NLG,Gulden hollandais,Gulden,L,False,2022-01-31 20:43:53.037378+00:00
000,D,NLG,Niederländische Gulden  (alt --> EUR),Gulden,L,False,2022-01-31 20:43:53.037378+00:00
001,D,NLG,Niederländische Gulden  (alt --> EUR),Gulden,L,False,2022-01-31 20:43:53.037378+00:00
050,D,NLG,Niederländische Gulden  (alt --> EUR),Gulden,L,False,2022-01-31 20:43:53.037378+00:00
100,D,NLG,Niederländische Gulden  (alt --> EUR),Gulden,L,False,2022-01-31 20:43:53.037378+00:00
200,D,NLG,Niederländische Gulden  (alt --> EUR),Gulden,L,False,2022-01-31 20:43:53.037378+00:00
250,D,NLG,Niederländische Gulden  (alt --> EUR),Gulden,L,False,2022-01-31 20:43:53.037378+00:00
000,E,ZMW,Zambian Kwacha (New),Kwacha,L,False,2022-01-31 20:43:53.037378+00:00
001,E,ZMW,Zambian Kwacha (New),Kwacha,L,False,2022-01-31 20:43:53.037378+00:00
050,E,ZMW,Zambian Kwacha (New),Kwacha,L,False,2022-01-31 20:43:53.037378+00:00
100,E,ZMW,Zambian Kwacha (New),Kwacha,L,False,2022-01-31 20:43:53.037378+00:00
200,E,ZMW,Zambian Kwacha (New),Kwacha,L,False,2022-01-31 20:43:53.037378+00:00
250,E,ZMW,Zambian Kwacha (New),Kwacha,L,False,2022-01-31 20:43:53.037378+00:00
000,E,ZMK,Zambian Kwacha (Old),Kwacha,L,False,2022-01-31 20:43:53.037378+00:00
001,E,ZMK,Zambian Kwacha (Old),Kwacha,L,False,2022-01-31 20:43:53.037378+00:00
050,E,ZMK,Zambian Kwacha (Old),Kwacha,L,False,2022-01-31 20:43:53.037378+00:00
100,E,ZMK,Zambian Kwacha (Old),Kwacha,L,False,2022-01-31 20:43:53.037378+00:00
200,E,ZMK,Zambian Kwacha (Old),Kwacha,L,False,2022-01-31 20:43:53.037378+00:00
250,E,ZMK,Zambian Kwacha (Old),Kwacha,L,False,2022-01-31 20:43:53.037378+00:00
000,D,ZMK,Zambianische Kwacha (alt),Kwacha,L,False,2022-01-31 20:43:53.037378+00:00
001,D,ZMK,Zambianische Kwacha (alt),Kwacha,L,False,2022-01-31 20:43:53.037378+00:00
050,D,ZMK,Zambianische Kwacha (alt),Kwacha,L,False,2022-01-31 20:43:53.037378+00:00
100,D,ZMK,Zambianische Kwacha (alt),Kwacha,L,False,2022-01-31 20:43:53.037378+00:00
200,D,ZMK,Zambianische Kwacha (alt),Kwacha,L,False,2022-01-31 20:43:53.037378+00:00
250,D,ZMK,Zambianische Kwacha (alt),Kwacha,L,False,2022-01-31 20:43:53.037378+00:00
000,D,ZMW,Zambianische Kwacha (neu),Kwacha,L,False,2022-01-31 20:43:53.037378+00:00
001,D,ZMW,Zambianische Kwacha (neu),Kwacha,L,False,2022-01-31 20:43:53.037378+00:00
050,D,ZMW,Zambianische Kwacha (neu),Kwacha,L,False,2022-01-31 20:43:53.037378+00:00
100,D,ZMW,Zambianische Kwacha (neu),Kwacha,L,False,2022-01-31 20:43:53.037378+00:00
200,D,ZMW,Zambianische Kwacha (neu),Kwacha,L,False,2022-01-31 20:43:53.037378+00:00
250,D,ZMW,Zambianische Kwacha (neu),Kwacha,L,False,2022-01-31 20:43:53.037378+00:00
000,D,AOA,Angolanische Kwanza,Kwansa,L,False,2022-01-31 20:43:53.037378+00:00
000,E,AOA,Angolanische Kwanza,Kwansa,L,False,2022-01-31 20:43:53.037378+00:00
001,D,AOA,Angolanische Kwanza,Kwansa,L,False,2022-01-31 20:43:53.037378+00:00
001,E,AOA,Angolanische Kwanza,Kwansa,L,False,2022-01-31 20:43:53.037378+00:00
050,D,AOA,Angolanische Kwanza,Kwansa,L,False,2022-01-31 20:43:53.037378+00:00
050,E,AOA,Angolanische Kwanza,Kwansa,L,False,2022-01-31 20:43:53.037378+00:00
100,D,AOA,Angolanische Kwanza,Kwansa,L,False,2022-01-31 20:43:53.037378+00:00
100,E,AOA,Angolanische Kwanza,Kwansa,L,False,2022-01-31 20:43:53.037378+00:00
