mandt,land1,landk,lnplz,prplz,addrs,xplzs,xplpf,spras,xland,xaddr,nmfmt,xregs,xplst,intca,intca3,intcn3,xegld,xskfn,xmwsn,lnbkn,prbkn,lnblz,prblz,lnpsk,prpsk,xprbk,bnkey,lnbks,prbks,xprso,pruin,uinln,lnst1,prst1,lnst2,prst2,lnst3,prst3,lnst4,prst4,lnst5,prst5,landd,kalsm,landa,wechf,lkvrz,intcn,xdezp,datfm,curin,curha,waers,kurst,afapl,gwgwrt,umrwrt,kzrbwb,xanzum,ctnconcept,kzsrv,xxinve,xgccv,sureg,landgrp_vp,operation_flag,is_deleted,recordstamp
100,GU,,,,,X,,E,,X,,,,GU,GUM,316,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,368,,810,,AMOZ,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
200,GU,,,,,X,,E,,X,,,,GU,GUM,316,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,368,,810,,AMOZ,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
250,GU,,,,,X,,E,,X,,,,GU,GUM,316,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,368,,810,,AMOZ,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,GU,,,,,X,,E,,X,,,,GU,GUM,316,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,368,,810,,AMOZ,,,,,,,,,,,,,,,,,,,I,False,2022-04-21 15:05:19.043008+00:00
000,GN,,,,,X,,F,,X,,,,GN,GIN,324,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,261,,260,,GUINEA,,,,,,GNF,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
001,GN,,,,,X,,F,,X,,,,GN,GIN,324,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,261,,260,,GUINEA,,,,,,GNF,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
050,GN,,,,,X,,F,,X,,,,GN,GIN,324,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,261,,260,,GUINEA,,,,,,GNF,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,GN,,,,,X,,F,,X,,,,GN,GIN,324,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,261,,260,,GUINEA,,,,,,GNF,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
200,GN,,,,,X,,F,,X,,,,GN,GIN,324,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,261,,260,,GUINEA,,,,,,GNF,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
250,GN,,,,,X,,F,,X,,,,GN,GIN,324,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,261,,260,,GUINEA,,,,,,GNF,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,GN,,,,,X,,F,,X,,,,GN,GIN,324,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,261,,260,,GUINEA,,,,,,GNF,,,,,,,,,,,,,I,False,2022-04-21 15:05:19.043008+00:00
000,HT,RH,,,,X,,F,,X,,,,HT,HTI,332,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,346,,452,,HAITI,,,,,,HTG,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
001,HT,RH,,,,X,,F,,X,,,,HT,HTI,332,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,346,,452,,HAITI,,,,,,HTG,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
050,HT,RH,,,,X,,F,,X,,,,HT,HTI,332,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,346,,452,,HAITI,,,,,,HTG,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,HT,RH,,,,X,,F,,X,,,,HT,HTI,332,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,346,,452,,HAITI,,,,,,HTG,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
200,HT,RH,,,,X,,F,,X,,,,HT,HTI,332,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,346,,452,,HAITI,,,,,,HTG,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
250,HT,RH,,,,X,,F,,X,,,,HT,HTI,332,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,346,,452,,HAITI,,,,,,HTG,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,HT,RH,,,,X,,F,,X,,,,HT,HTI,332,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,346,,452,,HAITI,,,,,,HTG,,,,,,,,,,,,,I,False,2022-04-21 15:05:19.043008+00:00
000,IN,IND,06,4,010,X,,E,X,X,,,,IN,IND,356,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
001,IN,IND,06,4,010,X,,E,X,X,,,,IN,IND,356,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
050,IN,IND,06,4,010,X,,E,X,X,,,,IN,IND,356,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,IN,IND,06,4,010,X,,E,X,X,,,,IN,IND,356,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
200,IN,IND,06,4,010,X,,E,X,X,,,,IN,IND,356,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
250,IN,IND,06,4,010,X,,E,X,X,,,,IN,IND,356,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,IN,IND,06,4,010,X,,E,X,X,,,,IN,IND,356,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-04-21 15:05:19.043008+00:00
000,KP,,07,5,,X,,3,,X,,,,KP,PRK,408,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,434,,724,,NKOREA,,,,,,KPW,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
001,KP,,07,5,,X,,3,,X,,,,KP,PRK,408,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,434,,724,,NKOREA,,,,,,KPW,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
050,KP,,07,5,,X,,3,,X,,,,KP,PRK,408,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,434,,724,,NKOREA,,,,,,KPW,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,KP,,07,5,,X,,3,,X,,,,KP,PRK,408,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,434,,724,,NKOREA,,,,,,KPW,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
200,KP,,07,5,,X,,3,,X,,,,KP,PRK,408,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,434,,724,,NKOREA,,,,,,KPW,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
250,KP,,07,5,,X,,3,,X,,,,KP,PRK,408,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,434,,724,,NKOREA,,,,,,KPW,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,KP,,07,5,,X,,3,,X,,,,KP,PRK,408,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,434,,724,,NKOREA,,,,,,KPW,,,,,,,,,,,,,I,False,2022-04-21 15:05:19.043008+00:00
000,LB,RL,,,,X,,A,,X,,,,LB,LBN,422,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,451,,604,,LIBAN,,,,,,LBP,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
001,LB,RL,,,,X,,A,,X,,,,LB,LBN,422,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,451,,604,,LIBAN,,,,,,LBP,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
050,LB,RL,,,,X,,A,,X,,,,LB,LBN,422,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,451,,604,,LIBAN,,,,,,LBP,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,LB,RL,,,,X,,A,,X,,,,LB,LBN,422,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,451,,604,,LIBAN,,,,,,LBP,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
200,LB,RL,,,,X,,A,,X,,,,LB,LBN,422,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,451,,604,,LIBAN,,,,,,LBP,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
250,LB,RL,,,,X,,A,,X,,,,LB,LBN,422,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,451,,604,,LIBAN,,,,,,LBP,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,LB,RL,,,,X,,A,,X,,,,LB,LBN,422,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,451,,604,,LIBAN,,,,,,LBP,,,,,,,,,,,,,I,False,2022-04-21 15:05:19.043008+00:00
000,MO,,,,,,,P,,X,,,,MO,MAC,446,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,479,,743,,MACAU,,,,,,MOP,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
001,MO,,,,,,,P,,X,,,,MO,MAC,446,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,479,,743,,MACAU,,,,,,MOP,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
050,MO,,,,,,,P,,X,,,,MO,MAC,446,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,479,,743,,MACAU,,,,,,MOP,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,MO,,,,,,,P,,X,,,,MO,MAC,446,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,479,,743,,MACAU,,,,,,MOP,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
200,MO,,,,,,,P,,X,,,,MO,MAC,446,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,479,,743,,MACAU,,,,,,MOP,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
250,MO,,,,,,,P,,X,,,,MO,MAC,446,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,479,,743,,MACAU,,,,,,MOP,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,MO,,,,,,,P,,X,,,,MO,MAC,446,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,479,,743,,MACAU,,,,,,MOP,,,,,,,,,,,,,I,False,2022-04-21 15:05:19.043008+00:00
000,MG,RM,,,,X,,F,,X,,,,MG,MDG,450,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,249,,370,,MADAG,,,,,,MGF,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
001,MG,RM,,,,X,,F,,X,,,,MG,MDG,450,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,249,,370,,MADAG,,,,,,MGF,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
050,MG,RM,,,,X,,F,,X,,,,MG,MDG,450,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,249,,370,,MADAG,,,,,,MGF,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,MG,RM,,,,X,,F,,X,,,,MG,MDG,450,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,249,,370,,MADAG,,,,,,MGF,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
200,MG,RM,,,,X,,F,,X,,,,MG,MDG,450,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,249,,370,,MADAG,,,,,,MGF,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
250,MG,RM,,,,X,,F,,X,,,,MG,MDG,450,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,249,,370,,MADAG,,,,,,MGF,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,MG,RM,,,,X,,F,,X,,,,MG,MDG,450,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,249,,370,,MADAG,,,,,,MGF,,,,,,,,,,,,,I,False,2022-04-21 15:05:19.043008+00:00
000,MV,MV,,,,X,,E,,X,,,,MV,MDV,462,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,454,,667,,MALDIV,,,,,,MVR,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
001,MV,MV,,,,X,,E,,X,,,,MV,MDV,462,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,454,,667,,MALDIV,,,,,,MVR,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
050,MV,MV,,,,X,,E,,X,,,,MV,MDV,462,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,454,,667,,MALDIV,,,,,,MVR,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,MV,MV,,,,X,,E,,X,,,,MV,MDV,462,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,454,,667,,MALDIV,,,,,,MVR,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
200,MV,MV,,,,X,,E,,X,,,,MV,MDV,462,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,454,,667,,MALDIV,,,,,,MVR,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
250,MV,MV,,,,X,,E,,X,,,,MV,MDV,462,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,454,,667,,MALDIV,,,,,,MVR,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,MV,MV,,,,X,,E,,X,,,,MV,MDV,462,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,454,,667,,MALDIV,,,,,,MVR,,,,,,,,,,,,,I,False,2022-04-21 15:05:19.043008+00:00
000,ML,RMM,,,,X,,F,,X,,,,ML,MLI,466,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,251,,232,,MALI,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
001,ML,RMM,,,,X,,F,,X,,,,ML,MLI,466,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,251,,232,,MALI,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
050,ML,RMM,,,,X,,F,,X,,,,ML,MLI,466,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,251,,232,,MALI,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,ML,RMM,,,,X,,F,,X,,,,ML,MLI,466,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,251,,232,,MALI,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
200,ML,RMM,,,,X,,F,,X,,,,ML,MLI,466,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,251,,232,,MALI,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
250,ML,RMM,,,,X,,F,,X,,,,ML,MLI,466,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,251,,232,,MALI,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,ML,RMM,,,,X,,F,,X,,,,ML,MLI,466,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,251,,232,,MALI,,,,,,,,,,,,,,,,,,,I,False,2022-04-21 15:05:19.043008+00:00
000,MQ,,,,,X,,F,,X,,,,MQ,MTQ,474,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,129,,001,,MARTIN,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
001,MQ,,,,,X,,F,,X,,,,MQ,MTQ,474,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,129,,001,,MARTIN,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
050,MQ,,,,,X,,F,,X,,,,MQ,MTQ,474,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,129,,001,,MARTIN,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,MQ,,,,,X,,F,,X,,,,MQ,MTQ,474,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,129,,001,,MARTIN,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
200,MQ,,,,,X,,F,,X,,,,MQ,MTQ,474,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,129,,001,,MARTIN,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
250,MQ,,,,,X,,F,,X,,,,MQ,MTQ,474,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,129,,001,,MARTIN,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,MQ,,,,,X,,F,,X,,,,MQ,MTQ,474,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,129,,001,,MARTIN,,,,,,,,,,,,,,,,,,,I,False,2022-04-21 15:05:19.043008+00:00
000,MR,RIM,,,,X,,A,,X,,,,MR,MRT,478,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,239,,228,,MAURET,,,,,,MRO,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
001,MR,RIM,,,,X,,A,,X,,,,MR,MRT,478,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,239,,228,,MAURET,,,,,,MRO,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
050,MR,RIM,,,,X,,A,,X,,,,MR,MRT,478,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,239,,228,,MAURET,,,,,,MRO,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,MR,RIM,,,,X,,A,,X,,,,MR,MRT,478,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,239,,228,,MAURET,,,,,,MRO,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
200,MR,RIM,,,,X,,A,,X,,,,MR,MRT,478,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,239,,228,,MAURET,,,,,,MRO,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
250,MR,RIM,,,,X,,A,,X,,,,MR,MRT,478,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,239,,228,,MAURET,,,,,,MRO,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,MR,RIM,,,,X,,A,,X,,,,MR,MRT,478,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,239,,228,,MAURET,,,,,,MRO,,,,,,,,,,,,,I,False,2022-04-21 15:05:19.043008+00:00
000,MS,,,,,X,,E,,X,,,,MS,MSR,500,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,168,,470,,MONTS,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
001,MS,,,,,X,,E,,X,,,,MS,MSR,500,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,168,,470,,MONTS,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
050,MS,,,,,X,,E,,X,,,,MS,MSR,500,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,168,,470,,MONTS,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,MS,,,,,X,,E,,X,,,,MS,MSR,500,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,168,,470,,MONTS,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
200,MS,,,,,X,,E,,X,,,,MS,MSR,500,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,168,,470,,MONTS,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
250,MS,,,,,X,,E,,X,,,,MS,MSR,500,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,168,,470,,MONTS,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,MS,,,,,X,,E,,X,,,,MS,MSR,500,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,168,,470,,MONTS,,,,,,,,,,,,,,,,,,,I,False,2022-04-21 15:05:19.043008+00:00
000,MZ,MOC,,,,X,,F,,X,,,,MZ,MOZ,508,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,254,,366,,MOSAMB,,,,,,MZM,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
001,MZ,MOC,,,,X,,F,,X,,,,MZ,MOZ,508,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,254,,366,,MOSAMB,,,,,,MZM,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
050,MZ,MOC,,,,X,,F,,X,,,,MZ,MOZ,508,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,254,,366,,MOSAMB,,,,,,MZM,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,MZ,MOC,,,,X,,F,,X,,,,MZ,MOZ,508,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,254,,366,,MOSAMB,,,,,,MZM,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
200,MZ,MOC,,,,X,,F,,X,,,,MZ,MOZ,508,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,254,,366,,MOSAMB,,,,,,MZM,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
250,MZ,MOC,,,,X,,F,,X,,,,MZ,MOZ,508,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,254,,366,,MOSAMB,,,,,,MZM,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,MZ,MOC,,,,X,,F,,X,,,,MZ,MOZ,508,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,254,,366,,MOSAMB,,,,,,MZM,,,,,,,,,,,,,I,False,2022-04-21 15:05:19.043008+00:00
000,OM,OM,,,,X,,A,,X,,,,OM,OMN,512,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,456,,649,,OMAN,,,,,,OMR,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
001,OM,OM,,,,X,,A,,X,,,,OM,OMN,512,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,456,,649,,OMAN,,,,,,OMR,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
050,OM,OM,,,,X,,A,,X,,,,OM,OMN,512,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,456,,649,,OMAN,,,,,,OMR,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,OM,OM,,,,X,,A,,X,,,,OM,OMN,512,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,456,,649,,OMAN,,,,,,OMR,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
200,OM,OM,,,,X,,A,,X,,,,OM,OMN,512,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,456,,649,,OMAN,,,,,,OMR,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
250,OM,OM,,,,X,,A,,X,,,,OM,OMN,512,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,456,,649,,OMAN,,,,,,OMR,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,OM,OM,,,,X,,A,,X,,,,OM,OMN,512,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,456,,649,,OMAN,,,,,,OMR,,,,,,,,,,,,,I,False,2022-04-21 15:05:19.043008+00:00
000,NR,NAU,,,,X,,E,,X,,,,NR,NRU,520,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,531,,803,,NAURA,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
001,NR,NAU,,,,X,,E,,X,,,,NR,NRU,520,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,531,,803,,NAURA,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
050,NR,NAU,,,,X,,E,,X,,,,NR,NRU,520,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,531,,803,,NAURA,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,NR,NAU,,,,X,,E,,X,,,,NR,NRU,520,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,531,,803,,NAURA,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
200,NR,NAU,,,,X,,E,,X,,,,NR,NRU,520,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,531,,803,,NAURA,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
250,NR,NAU,,,,X,,E,,X,,,,NR,NRU,520,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,531,,803,,NAURA,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,NR,NAU,,,,X,,E,,X,,,,NR,NRU,520,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,531,,803,,NAURA,,,,,,,,,,,,,,,,,,,I,False,2022-04-21 15:05:19.043008+00:00
000,AW,,,,,,,N,,X,,,,AW,ABW,533,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,998,,474,,ARUBA,,,,,,AWG,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
001,AW,,,,,,,N,,X,,,,AW,ABW,533,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,998,,474,,ARUBA,,,,,,AWG,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
050,AW,,,,,,,N,,X,,,,AW,ABW,533,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,998,,474,,ARUBA,,,,,,AWG,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,AW,,,,,,,N,,X,,,,AW,ABW,533,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,998,,474,,ARUBA,,,,,,AWG,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
200,AW,,,,,,,N,,X,,,,AW,ABW,533,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,998,,474,,ARUBA,,,,,,AWG,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
250,AW,,,,,,,N,,X,,,,AW,ABW,533,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,998,,474,,ARUBA,,,,,,AWG,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,AW,,,,,,,N,,X,,,,AW,ABW,533,,,,,,15,5,,,,4,11,1,,,,,,,,,,,,,,998,,474,,ARUBA,,,,,,AWG,,,,,,,,,,,,,I,False,2022-04-21 15:05:19.043008+00:00
