mandt,spras,mtart,mtbez,operation_flag,is_deleted,recordstamp
200,D,NOF1,Non Food,L,False,2022-01-31 20:43:48.270674+00:00
250,D,NOF1,Non Food,L,False,2022-01-31 20:43:48.270674+00:00
000,D,ROH,Rohstoff,L,False,2022-01-31 20:43:48.270674+00:00
001,D,ROH,Rohstoff,L,False,2022-01-31 20:43:48.270674+00:00
050,D,ROH,Rohstoff,L,False,2022-01-31 20:43:48.270674+00:00
100,D,ROH,Rohstoff,L,False,2022-01-31 20:43:48.270674+00:00
200,D,ROH,Rohstoff,L,False,2022-01-31 20:43:48.270674+00:00
250,D,ROH,Rohstoff,L,False,2022-01-31 20:43:48.270674+00:00
000,D,FGTR,Getränke,L,False,2022-01-31 20:43:48.270674+00:00
001,D,FGTR,Getränke,L,False,2022-01-31 20:43:48.270674+00:00
050,D,FGTR,Getränke,L,False,2022-01-31 20:43:48.270674+00:00
100,D,FGTR,Getränke,L,False,2022-01-31 20:43:48.270674+00:00
200,D,FGTR,Getränke,L,False,2022-01-31 20:43:48.270674+00:00
250,D,FGTR,Getränke,L,False,2022-01-31 20:43:48.270674+00:00
000,D,VERP,Verpackung,L,False,2022-01-31 20:43:48.270674+00:00
001,D,VERP,Verpackung,L,False,2022-01-31 20:43:48.270674+00:00
050,D,VERP,Verpackung,L,False,2022-01-31 20:43:48.270674+00:00
100,D,VERP,Verpackung,L,False,2022-01-31 20:43:48.270674+00:00
200,D,VERP,Verpackung,L,False,2022-01-31 20:43:48.270674+00:00
250,D,VERP,Verpackung,L,False,2022-01-31 20:43:48.270674+00:00
000,D,ERSA,Ersatzteile,L,False,2022-01-31 20:43:48.270674+00:00
001,D,ERSA,Ersatzteile,L,False,2022-01-31 20:43:48.270674+00:00
050,D,ERSA,Ersatzteile,L,False,2022-01-31 20:43:48.270674+00:00
100,D,ERSA,Ersatzteile,L,False,2022-01-31 20:43:48.270674+00:00
200,D,ERSA,Ersatzteile,L,False,2022-01-31 20:43:48.270674+00:00
250,D,ERSA,Ersatzteile,L,False,2022-01-31 20:43:48.270674+00:00
000,D,HAWA,Handelsware,L,False,2022-01-31 20:43:48.270674+00:00
001,D,HAWA,Handelsware,L,False,2022-01-31 20:43:48.270674+00:00
050,D,HAWA,Handelsware,L,False,2022-01-31 20:43:48.270674+00:00
100,D,HAWA,Handelsware,L,False,2022-01-31 20:43:48.270674+00:00
200,D,HAWA,Handelsware,L,False,2022-01-31 20:43:48.270674+00:00
250,D,HAWA,Handelsware,L,False,2022-01-31 20:43:48.270674+00:00
000,D,WERB,Werbemittel,L,False,2022-01-31 20:43:48.270674+00:00
001,D,WERB,Werbemittel,L,False,2022-01-31 20:43:48.270674+00:00
050,D,WERB,Werbemittel,L,False,2022-01-31 20:43:48.270674+00:00
100,D,WERB,Werbemittel,L,False,2022-01-31 20:43:48.270674+00:00
200,D,WERB,Werbemittel,L,False,2022-01-31 20:43:48.270674+00:00
250,D,WERB,Werbemittel,L,False,2022-01-31 20:43:48.270674+00:00
000,D,HALB,Halbfabrikat,L,False,2022-01-31 20:43:48.270674+00:00
001,D,HALB,Halbfabrikat,L,False,2022-01-31 20:43:48.270674+00:00
050,D,HALB,Halbfabrikat,L,False,2022-01-31 20:43:48.270674+00:00
100,D,HALB,Halbfabrikat,L,False,2022-01-31 20:43:48.270674+00:00
200,D,HALB,Halbfabrikat,L,False,2022-01-31 20:43:48.270674+00:00
250,D,HALB,Halbfabrikat,L,False,2022-01-31 20:43:48.270674+00:00
000,D,WERT,Wertmaterial,L,False,2022-01-31 20:43:48.270674+00:00
001,D,WERT,Wertmaterial,L,False,2022-01-31 20:43:48.270674+00:00
050,D,WERT,Wertmaterial,L,False,2022-01-31 20:43:48.270674+00:00
100,D,WERT,Wertmaterial,L,False,2022-01-31 20:43:48.270674+00:00
200,D,WERT,Wertmaterial,L,False,2022-01-31 20:43:48.270674+00:00
250,D,WERT,Wertmaterial,L,False,2022-01-31 20:43:48.270674+00:00
000,D,INTR,Intramaterial,L,False,2022-01-31 20:43:48.270674+00:00
001,D,INTR,Intramaterial,L,False,2022-01-31 20:43:48.270674+00:00
050,D,INTR,Intramaterial,L,False,2022-01-31 20:43:48.270674+00:00
100,D,INTR,Intramaterial,L,False,2022-01-31 20:43:48.270674+00:00
200,D,INTR,Intramaterial,L,False,2022-01-31 20:43:48.270674+00:00
250,D,INTR,Intramaterial,L,False,2022-01-31 20:43:48.270674+00:00
000,D,PROD,Produktgruppe,L,False,2022-01-31 20:43:48.270674+00:00
001,D,PROD,Produktgruppe,L,False,2022-01-31 20:43:48.270674+00:00
050,D,PROD,Produktgruppe,L,False,2022-01-31 20:43:48.270674+00:00
100,D,PROD,Produktgruppe,L,False,2022-01-31 20:43:48.270674+00:00
200,D,PROD,Produktgruppe,L,False,2022-01-31 20:43:48.270674+00:00
250,D,PROD,Produktgruppe,L,False,2022-01-31 20:43:48.270674+00:00
000,D,DIEN,Dienstleistung,L,False,2022-01-31 20:43:48.270674+00:00
001,D,DIEN,Dienstleistung,L,False,2022-01-31 20:43:48.270674+00:00
050,D,DIEN,Dienstleistung,L,False,2022-01-31 20:43:48.270674+00:00
100,D,DIEN,Dienstleistung,L,False,2022-01-31 20:43:48.270674+00:00
200,D,DIEN,Dienstleistung,L,False,2022-01-31 20:43:48.270674+00:00
250,D,DIEN,Dienstleistung,L,False,2022-01-31 20:43:48.270674+00:00
000,D,FRIP,Frischprodukte,L,False,2022-01-31 20:43:48.270674+00:00
001,D,FRIP,Frischprodukte,L,False,2022-01-31 20:43:48.270674+00:00
050,D,FRIP,Frischprodukte,L,False,2022-01-31 20:43:48.270674+00:00
100,D,FRIP,Frischprodukte,L,False,2022-01-31 20:43:48.270674+00:00
200,D,FRIP,Frischprodukte,L,False,2022-01-31 20:43:48.270674+00:00
250,D,FRIP,Frischprodukte,L,False,2022-01-31 20:43:48.270674+00:00
000,D,HERS,Herstellerteil,L,False,2022-01-31 20:43:48.270674+00:00
001,D,HERS,Herstellerteil,L,False,2022-01-31 20:43:48.270674+00:00
050,D,HERS,Herstellerteil,L,False,2022-01-31 20:43:48.270674+00:00
100,D,HERS,Herstellerteil,L,False,2022-01-31 20:43:48.270674+00:00
200,D,HERS,Herstellerteil,L,False,2022-01-31 20:43:48.270674+00:00
250,D,HERS,Herstellerteil,L,False,2022-01-31 20:43:48.270674+00:00
000,D,CBAU,Compatible unit,L,False,2022-01-31 20:43:48.270674+00:00
001,D,CBAU,Compatible unit,L,False,2022-01-31 20:43:48.270674+00:00
050,D,CBAU,Compatible unit,L,False,2022-01-31 20:43:48.270674+00:00
100,D,CBAU,Compatible unit,L,False,2022-01-31 20:43:48.270674+00:00
200,D,CBAU,Compatible unit,L,False,2022-01-31 20:43:48.270674+00:00
250,D,CBAU,Compatible unit,L,False,2022-01-31 20:43:48.270674+00:00
000,D,FERT,Fertigerzeugnis,L,False,2022-01-31 20:43:48.270674+00:00
001,D,FERT,Fertigerzeugnis,L,False,2022-01-31 20:43:48.270674+00:00
050,D,FERT,Fertigerzeugnis,L,False,2022-01-31 20:43:48.270674+00:00
100,D,FERT,Fertigerzeugnis,L,False,2022-01-31 20:43:48.270674+00:00
200,D,FERT,Fertigerzeugnis,L,False,2022-01-31 20:43:48.270674+00:00
250,D,FERT,Fertigerzeugnis,L,False,2022-01-31 20:43:48.270674+00:00
000,D,MODE,Mode (saisonal),L,False,2022-01-31 20:43:48.270674+00:00
001,D,MODE,Mode (saisonal),L,False,2022-01-31 20:43:48.270674+00:00
050,D,MODE,Mode (saisonal),L,False,2022-01-31 20:43:48.270674+00:00
100,D,MODE,Mode (saisonal),L,False,2022-01-31 20:43:48.270674+00:00
200,D,MODE,Mode (saisonal),L,False,2022-01-31 20:43:48.270674+00:00
250,D,MODE,Mode (saisonal),L,False,2022-01-31 20:43:48.270674+00:00
000,D,CONT,KANBAN-Behälter,L,False,2022-01-31 20:43:48.270674+00:00
001,D,CONT,KANBAN-Behälter,L,False,2022-01-31 20:43:48.270674+00:00
050,D,CONT,KANBAN-Behälter,L,False,2022-01-31 20:43:48.270674+00:00
100,D,CONT,KANBAN-Behälter,L,False,2022-01-31 20:43:48.270674+00:00
200,D,CONT,KANBAN-Behälter,L,False,2022-01-31 20:43:48.270674+00:00
250,D,CONT,KANBAN-Behälter,L,False,2022-01-31 20:43:48.270674+00:00
000,D,PROC,Prozeß-Material,L,False,2022-01-31 20:43:48.270674+00:00
001,D,PROC,Prozeß-Material,L,False,2022-01-31 20:43:48.270674+00:00
050,D,PROC,Prozeß-Material,L,False,2022-01-31 20:43:48.270674+00:00
100,D,PROC,Prozeß-Material,L,False,2022-01-31 20:43:48.270674+00:00
200,D,PROC,Prozeß-Material,L,False,2022-01-31 20:43:48.270674+00:00
250,D,PROC,Prozeß-Material,L,False,2022-01-31 20:43:48.270674+00:00
000,D,EPA,Ausstattungspaket,L,False,2022-01-31 20:43:48.270674+00:00
001,D,EPA,Ausstattungspaket,L,False,2022-01-31 20:43:48.270674+00:00
050,D,EPA,Ausstattungspaket,L,False,2022-01-31 20:43:48.270674+00:00
100,D,EPA,Ausstattungspaket,L,False,2022-01-31 20:43:48.270674+00:00
200,D,EPA,Ausstattungspaket,L,False,2022-01-31 20:43:48.270674+00:00
250,D,EPA,Ausstattungspaket,L,False,2022-01-31 20:43:48.270674+00:00
000,D,PIPE,Pipeline-Material,L,False,2022-01-31 20:43:48.270674+00:00
001,D,PIPE,Pipeline-Material,L,False,2022-01-31 20:43:48.270674+00:00
050,D,PIPE,Pipeline-Material,L,False,2022-01-31 20:43:48.270674+00:00
100,D,PIPE,Pipeline-Material,L,False,2022-01-31 20:43:48.270674+00:00
200,D,PIPE,Pipeline-Material,L,False,2022-01-31 20:43:48.270674+00:00
250,D,PIPE,Pipeline-Material,L,False,2022-01-31 20:43:48.270674+00:00
000,D,LEIH,Leihgut-Packmittel,L,False,2022-01-31 20:43:48.270674+00:00
001,D,LEIH,Leihgut-Packmittel,L,False,2022-01-31 20:43:48.270674+00:00
050,D,LEIH,Leihgut-Packmittel,L,False,2022-01-31 20:43:48.270674+00:00
100,D,LEIH,Leihgut-Packmittel,L,False,2022-01-31 20:43:48.270674+00:00
200,D,LEIH,Leihgut-Packmittel,L,False,2022-01-31 20:43:48.270674+00:00
250,D,LEIH,Leihgut-Packmittel,L,False,2022-01-31 20:43:48.270674+00:00
000,D,NLAG,Nichtlagermaterial,L,False,2022-01-31 20:43:48.270674+00:00
001,D,NLAG,Nichtlagermaterial,L,False,2022-01-31 20:43:48.270674+00:00
050,D,NLAG,Nichtlagermaterial,L,False,2022-01-31 20:43:48.270674+00:00
100,D,NLAG,Nichtlagermaterial,L,False,2022-01-31 20:43:48.270674+00:00
200,D,NLAG,Nichtlagermaterial,L,False,2022-01-31 20:43:48.270674+00:00
250,D,NLAG,Nichtlagermaterial,L,False,2022-01-31 20:43:48.270674+00:00
000,D,VKHM,Verkaufshilfsmittel,L,False,2022-01-31 20:43:48.270674+00:00
001,D,VKHM,Verkaufshilfsmittel,L,False,2022-01-31 20:43:48.270674+00:00
050,D,VKHM,Verkaufshilfsmittel,L,False,2022-01-31 20:43:48.270674+00:00
100,D,VKHM,Verkaufshilfsmittel,L,False,2022-01-31 20:43:48.270674+00:00
200,D,VKHM,Verkaufshilfsmittel,L,False,2022-01-31 20:43:48.270674+00:00
250,D,VKHM,Verkaufshilfsmittel,L,False,2022-01-31 20:43:48.270674+00:00
000,D,WETT,Wettbewerberprodukt,L,False,2022-01-31 20:43:48.270674+00:00
001,D,WETT,Wettbewerberprodukt,L,False,2022-01-31 20:43:48.270674+00:00
050,D,WETT,Wettbewerberprodukt,L,False,2022-01-31 20:43:48.270674+00:00
100,D,WETT,Wettbewerberprodukt,L,False,2022-01-31 20:43:48.270674+00:00
200,D,WETT,Wettbewerberprodukt,L,False,2022-01-31 20:43:48.270674+00:00
250,D,WETT,Wettbewerberprodukt,L,False,2022-01-31 20:43:48.270674+00:00
000,D,FOOD,Food (excl. Frische),L,False,2022-01-31 20:43:48.270674+00:00
001,D,FOOD,Food (excl. Frische),L,False,2022-01-31 20:43:48.270674+00:00
050,D,FOOD,Food (excl. Frische),L,False,2022-01-31 20:43:48.270674+00:00
100,D,FOOD,Food (excl. Frische),L,False,2022-01-31 20:43:48.270674+00:00
200,D,FOOD,Food (excl. Frische),L,False,2022-01-31 20:43:48.270674+00:00
250,D,FOOD,Food (excl. Frische),L,False,2022-01-31 20:43:48.270674+00:00
000,D,HIBE,Hilfs-/Betriebsstoff,L,False,2022-01-31 20:43:48.270674+00:00
001,D,HIBE,Hilfs-/Betriebsstoff,L,False,2022-01-31 20:43:48.270674+00:00
050,D,HIBE,Hilfs-/Betriebsstoff,L,False,2022-01-31 20:43:48.270674+00:00
100,D,HIBE,Hilfs-/Betriebsstoff,L,False,2022-01-31 20:43:48.270674+00:00
200,D,HIBE,Hilfs-/Betriebsstoff,L,False,2022-01-31 20:43:48.270674+00:00
250,D,HIBE,Hilfs-/Betriebsstoff,L,False,2022-01-31 20:43:48.270674+00:00
000,D,CH00,CH Vertragsverwaltung,L,False,2022-01-31 20:43:48.270674+00:00
001,D,CH00,CH Vertragsverwaltung,L,False,2022-01-31 20:43:48.270674+00:00
050,D,CH00,CH Vertragsverwaltung,L,False,2022-01-31 20:43:48.270674+00:00
100,D,CH00,CH Vertragsverwaltung,L,False,2022-01-31 20:43:48.270674+00:00
200,D,CH00,CH Vertragsverwaltung,L,False,2022-01-31 20:43:48.270674+00:00
250,D,CH00,CH Vertragsverwaltung,L,False,2022-01-31 20:43:48.270674+00:00
000,D,FHMI,Fertigungshilfsmittel,L,False,2022-01-31 20:43:48.270674+00:00
001,D,FHMI,Fertigungshilfsmittel,L,False,2022-01-31 20:43:48.270674+00:00
050,D,FHMI,Fertigungshilfsmittel,L,False,2022-01-31 20:43:48.270674+00:00
100,D,FHMI,Fertigungshilfsmittel,L,False,2022-01-31 20:43:48.270674+00:00
200,D,FHMI,Fertigungshilfsmittel,L,False,2022-01-31 20:43:48.270674+00:00
250,D,FHMI,Fertigungshilfsmittel,L,False,2022-01-31 20:43:48.270674+00:00
000,D,PLAN,Handelsware (geplant),L,False,2022-01-31 20:43:48.270674+00:00
001,D,PLAN,Handelsware (geplant),L,False,2022-01-31 20:43:48.270674+00:00
050,D,PLAN,Handelsware (geplant),L,False,2022-01-31 20:43:48.270674+00:00
100,D,PLAN,Handelsware (geplant),L,False,2022-01-31 20:43:48.270674+00:00
200,D,PLAN,Handelsware (geplant),L,False,2022-01-31 20:43:48.270674+00:00
250,D,PLAN,Handelsware (geplant),L,False,2022-01-31 20:43:48.270674+00:00
000,D,UNBW,Unbewertetes Material,L,False,2022-01-31 20:43:48.270674+00:00
001,D,UNBW,Unbewertetes Material,L,False,2022-01-31 20:43:48.270674+00:00
050,D,UNBW,Unbewertetes Material,L,False,2022-01-31 20:43:48.270674+00:00
100,D,UNBW,Unbewertetes Material,L,False,2022-01-31 20:43:48.270674+00:00
200,D,UNBW,Unbewertetes Material,L,False,2022-01-31 20:43:48.270674+00:00
250,D,UNBW,Unbewertetes Material,L,False,2022-01-31 20:43:48.270674+00:00
000,D,MPO,Materialplanungsobjekt,L,False,2022-01-31 20:43:48.270674+00:00
001,D,MPO,Materialplanungsobjekt,L,False,2022-01-31 20:43:48.270674+00:00
050,D,MPO,Materialplanungsobjekt,L,False,2022-01-31 20:43:48.270674+00:00
100,D,MPO,Materialplanungsobjekt,L,False,2022-01-31 20:43:48.270674+00:00
200,D,MPO,Materialplanungsobjekt,L,False,2022-01-31 20:43:48.270674+00:00
250,D,MPO,Materialplanungsobjekt,L,False,2022-01-31 20:43:48.270674+00:00
000,D,LGUT,Leergut Warenwirtschaft,L,False,2022-01-31 20:43:48.270674+00:00
001,D,LGUT,Leergut Warenwirtschaft,L,False,2022-01-31 20:43:48.270674+00:00
050,D,LGUT,Leergut Warenwirtschaft,L,False,2022-01-31 20:43:48.270674+00:00
100,D,LGUT,Leergut Warenwirtschaft,L,False,2022-01-31 20:43:48.270674+00:00
200,D,LGUT,Leergut Warenwirtschaft,L,False,2022-01-31 20:43:48.270674+00:00
250,D,LGUT,Leergut Warenwirtschaft,L,False,2022-01-31 20:43:48.270674+00:00
000,D,IBAU,Instandhaltungs-Baugruppe,L,False,2022-01-31 20:43:48.270674+00:00
001,D,IBAU,Instandhaltungs-Baugruppe,L,False,2022-01-31 20:43:48.270674+00:00
050,D,IBAU,Instandhaltungs-Baugruppe,L,False,2022-01-31 20:43:48.270674+00:00
100,D,IBAU,Instandhaltungs-Baugruppe,L,False,2022-01-31 20:43:48.270674+00:00
200,D,IBAU,Instandhaltungs-Baugruppe,L,False,2022-01-31 20:43:48.270674+00:00
250,D,IBAU,Instandhaltungs-Baugruppe,L,False,2022-01-31 20:43:48.270674+00:00
000,D,KMAT,Konfigurierbares Material,L,False,2022-01-31 20:43:48.270674+00:00
001,D,KMAT,Konfigurierbares Material,L,False,2022-01-31 20:43:48.270674+00:00
050,D,KMAT,Konfigurierbares Material,L,False,2022-01-31 20:43:48.270674+00:00
100,D,KMAT,Konfigurierbares Material,L,False,2022-01-31 20:43:48.270674+00:00
200,D,KMAT,Konfigurierbares Material,L,False,2022-01-31 20:43:48.270674+00:00
250,D,KMAT,Konfigurierbares Material,L,False,2022-01-31 20:43:48.270674+00:00
000,E,ABF,Waste,L,False,2022-01-31 20:43:48.270674+00:00
001,E,ABF,Waste,L,False,2022-01-31 20:43:48.270674+00:00
050,E,ABF,Waste,L,False,2022-01-31 20:43:48.270674+00:00
100,E,ABF,Waste,L,False,2022-01-31 20:43:48.270674+00:00
200,E,ABF,Waste,L,False,2022-01-31 20:43:48.270674+00:00
250,E,ABF,Waste,L,False,2022-01-31 20:43:48.270674+00:00
000,E,COUP,Coupons,L,False,2022-01-31 20:43:48.270674+00:00
001,E,COUP,Coupons,L,False,2022-01-31 20:43:48.270674+00:00
050,E,COUP,Coupons,L,False,2022-01-31 20:43:48.270674+00:00
100,E,COUP,Coupons,L,False,2022-01-31 20:43:48.270674+00:00
200,E,COUP,Coupons,L,False,2022-01-31 20:43:48.270674+00:00
250,E,COUP,Coupons,L,False,2022-01-31 20:43:48.270674+00:00
000,E,LEER,Empties,L,False,2022-01-31 20:43:48.270674+00:00
001,E,LEER,Empties,L,False,2022-01-31 20:43:48.270674+00:00
050,E,LEER,Empties,L,False,2022-01-31 20:43:48.270674+00:00
100,E,LEER,Empties,L,False,2022-01-31 20:43:48.270674+00:00
200,E,LEER,Empties,L,False,2022-01-31 20:43:48.270674+00:00
250,E,LEER,Empties,L,False,2022-01-31 20:43:48.270674+00:00
000,E,DIEN,Service,L,False,2022-01-31 20:43:48.270674+00:00
001,E,DIEN,Service,L,False,2022-01-31 20:43:48.270674+00:00
050,E,DIEN,Service,L,False,2022-01-31 20:43:48.270674+00:00
100,E,DIEN,Service,L,False,2022-01-31 20:43:48.270674+00:00
200,E,DIEN,Service,L,False,2022-01-31 20:43:48.270674+00:00
250,E,DIEN,Service,L,False,2022-01-31 20:43:48.270674+00:00
000,E,NOF1,Nonfoods,L,False,2022-01-31 20:43:48.270674+00:00
001,E,NOF1,Nonfoods,L,False,2022-01-31 20:43:48.270674+00:00
050,E,NOF1,Nonfoods,L,False,2022-01-31 20:43:48.270674+00:00
100,E,NOF1,Nonfoods,L,False,2022-01-31 20:43:48.270674+00:00
200,E,NOF1,Nonfoods,L,False,2022-01-31 20:43:48.270674+00:00
250,E,NOF1,Nonfoods,L,False,2022-01-31 20:43:48.270674+00:00
000,E,FGTR,Beverages,L,False,2022-01-31 20:43:48.270674+00:00
001,E,FGTR,Beverages,L,False,2022-01-31 20:43:48.270674+00:00
050,E,FGTR,Beverages,L,False,2022-01-31 20:43:48.270674+00:00
100,E,FGTR,Beverages,L,False,2022-01-31 20:43:48.270674+00:00
200,E,FGTR,Beverages,L,False,2022-01-31 20:43:48.270674+00:00
250,E,FGTR,Beverages,L,False,2022-01-31 20:43:48.270674+00:00
000,E,VERP,Packaging,L,False,2022-01-31 20:43:48.270674+00:00
001,E,VERP,Packaging,L,False,2022-01-31 20:43:48.270674+00:00
050,E,VERP,Packaging,L,False,2022-01-31 20:43:48.270674+00:00
100,E,VERP,Packaging,L,False,2022-01-31 20:43:48.270674+00:00
200,E,VERP,Packaging,L,False,2022-01-31 20:43:48.270674+00:00
250,E,VERP,Packaging,L,False,2022-01-31 20:43:48.270674+00:00
000,E,VKHM,Additionals,L,False,2022-01-31 20:43:48.270674+00:00
001,E,VKHM,Additionals,L,False,2022-01-31 20:43:48.270674+00:00
050,E,VKHM,Additionals,L,False,2022-01-31 20:43:48.270674+00:00
100,E,VKHM,Additionals,L,False,2022-01-31 20:43:48.270674+00:00
200,E,VKHM,Additionals,L,False,2022-01-31 20:43:48.270674+00:00
250,E,VKHM,Additionals,L,False,2022-01-31 20:43:48.270674+00:00
000,E,FRIP,Perishables,L,False,2022-01-31 20:43:48.270674+00:00
001,E,FRIP,Perishables,L,False,2022-01-31 20:43:48.270674+00:00
050,E,FRIP,Perishables,L,False,2022-01-31 20:43:48.270674+00:00
100,E,FRIP,Perishables,L,False,2022-01-31 20:43:48.270674+00:00
200,E,FRIP,Perishables,L,False,2022-01-31 20:43:48.270674+00:00
250,E,FRIP,Perishables,L,False,2022-01-31 20:43:48.270674+00:00
000,E,ERSA,Spare Parts,L,False,2022-01-31 20:43:48.270674+00:00
001,E,ERSA,Spare Parts,L,False,2022-01-31 20:43:48.270674+00:00
050,E,ERSA,Spare Parts,L,False,2022-01-31 20:43:48.270674+00:00
100,E,ERSA,Spare Parts,L,False,2022-01-31 20:43:48.270674+00:00
200,E,ERSA,Spare Parts,L,False,2022-01-31 20:43:48.270674+00:00
250,E,ERSA,Spare Parts,L,False,2022-01-31 20:43:48.270674+00:00
000,E,VOLL,Full products,L,False,2022-01-31 20:43:48.270674+00:00
001,E,VOLL,Full products,L,False,2022-01-31 20:43:48.270674+00:00
050,E,VOLL,Full products,L,False,2022-01-31 20:43:48.270674+00:00
100,E,VOLL,Full products,L,False,2022-01-31 20:43:48.270674+00:00
200,E,VOLL,Full products,L,False,2022-01-31 20:43:48.270674+00:00
250,E,VOLL,Full products,L,False,2022-01-31 20:43:48.270674+00:00
000,E,ROH,Raw materials,L,False,2022-01-31 20:43:48.270674+00:00
001,E,ROH,Raw materials,L,False,2022-01-31 20:43:48.270674+00:00
050,E,ROH,Raw materials,L,False,2022-01-31 20:43:48.270674+00:00
100,E,ROH,Raw materials,L,False,2022-01-31 20:43:48.270674+00:00
200,E,ROH,Raw materials,L,False,2022-01-31 20:43:48.270674+00:00
250,E,ROH,Raw materials,L,False,2022-01-31 20:43:48.270674+00:00
000,E,HAWA,Trading Goods,L,False,2022-01-31 20:43:48.270674+00:00
001,E,HAWA,Trading Goods,L,False,2022-01-31 20:43:48.270674+00:00
050,E,HAWA,Trading Goods,L,False,2022-01-31 20:43:48.270674+00:00
100,E,HAWA,Trading Goods,L,False,2022-01-31 20:43:48.270674+00:00
200,E,HAWA,Trading Goods,L,False,2022-01-31 20:43:48.270674+00:00
250,E,HAWA,Trading Goods,L,False,2022-01-31 20:43:48.270674+00:00
000,E,PROD,Product groups,L,False,2022-01-31 20:43:48.270674+00:00
001,E,PROD,Product groups,L,False,2022-01-31 20:43:48.270674+00:00
050,E,PROD,Product groups,L,False,2022-01-31 20:43:48.270674+00:00
100,E,PROD,Product groups,L,False,2022-01-31 20:43:48.270674+00:00
200,E,PROD,Product groups,L,False,2022-01-31 20:43:48.270674+00:00
250,E,PROD,Product groups,L,False,2022-01-31 20:43:48.270674+00:00
000,E,CBAU,Compatible Unit,L,False,2022-01-31 20:43:48.270674+00:00
001,E,CBAU,Compatible Unit,L,False,2022-01-31 20:43:48.270674+00:00
050,E,CBAU,Compatible Unit,L,False,2022-01-31 20:43:48.270674+00:00
100,E,CBAU,Compatible Unit,L,False,2022-01-31 20:43:48.270674+00:00
200,E,CBAU,Compatible Unit,L,False,2022-01-31 20:43:48.270674+00:00
250,E,CBAU,Compatible Unit,L,False,2022-01-31 20:43:48.270674+00:00
000,E,INTR,Intra materials,L,False,2022-01-31 20:43:48.270674+00:00
001,E,INTR,Intra materials,L,False,2022-01-31 20:43:48.270674+00:00
050,E,INTR,Intra materials,L,False,2022-01-31 20:43:48.270674+00:00
100,E,INTR,Intra materials,L,False,2022-01-31 20:43:48.270674+00:00
200,E,INTR,Intra materials,L,False,2022-01-31 20:43:48.270674+00:00
250,E,INTR,Intra materials,L,False,2022-01-31 20:43:48.270674+00:00
000,E,LGUT,Empties (retail),L,False,2022-01-31 20:43:48.270674+00:00
001,E,LGUT,Empties (retail),L,False,2022-01-31 20:43:48.270674+00:00
050,E,LGUT,Empties (retail),L,False,2022-01-31 20:43:48.270674+00:00
100,E,LGUT,Empties (retail),L,False,2022-01-31 20:43:48.270674+00:00
200,E,LGUT,Empties (retail),L,False,2022-01-31 20:43:48.270674+00:00
250,E,LGUT,Empties (retail),L,False,2022-01-31 20:43:48.270674+00:00
000,E,FERT,Finished Product,L,False,2022-01-31 20:43:48.270674+00:00
001,E,FERT,Finished Product,L,False,2022-01-31 20:43:48.270674+00:00
050,E,FERT,Finished Product,L,False,2022-01-31 20:43:48.270674+00:00
100,E,FERT,Finished Product,L,False,2022-01-31 20:43:48.270674+00:00
200,E,FERT,Finished Product,L,False,2022-01-31 20:43:48.270674+00:00
250,E,FERT,Finished Product,L,False,2022-01-31 20:43:48.270674+00:00
000,E,CONT,Kanban Container,L,False,2022-01-31 20:43:48.270674+00:00
001,E,CONT,Kanban Container,L,False,2022-01-31 20:43:48.270674+00:00
050,E,CONT,Kanban Container,L,False,2022-01-31 20:43:48.270674+00:00
100,E,CONT,Kanban Container,L,False,2022-01-31 20:43:48.270674+00:00
200,E,CONT,Kanban Container,L,False,2022-01-31 20:43:48.270674+00:00
250,E,CONT,Kanban Container,L,False,2022-01-31 20:43:48.270674+00:00
000,E,WERB,Product catalogs,L,False,2022-01-31 20:43:48.270674+00:00
001,E,WERB,Product catalogs,L,False,2022-01-31 20:43:48.270674+00:00
050,E,WERB,Product catalogs,L,False,2022-01-31 20:43:48.270674+00:00
100,E,WERB,Product catalogs,L,False,2022-01-31 20:43:48.270674+00:00
200,E,WERB,Product catalogs,L,False,2022-01-31 20:43:48.270674+00:00
250,E,WERB,Product catalogs,L,False,2022-01-31 20:43:48.270674+00:00
000,E,EPA,Equipment Package,L,False,2022-01-31 20:43:48.270674+00:00
001,E,EPA,Equipment Package,L,False,2022-01-31 20:43:48.270674+00:00
050,E,EPA,Equipment Package,L,False,2022-01-31 20:43:48.270674+00:00
100,E,EPA,Equipment Package,L,False,2022-01-31 20:43:48.270674+00:00
200,E,EPA,Equipment Package,L,False,2022-01-31 20:43:48.270674+00:00
250,E,EPA,Equipment Package,L,False,2022-01-31 20:43:48.270674+00:00
000,E,HERS,Manufacturer Part,L,False,2022-01-31 20:43:48.270674+00:00
001,E,HERS,Manufacturer Part,L,False,2022-01-31 20:43:48.270674+00:00
050,E,HERS,Manufacturer Part,L,False,2022-01-31 20:43:48.270674+00:00
100,E,HERS,Manufacturer Part,L,False,2022-01-31 20:43:48.270674+00:00
200,E,HERS,Manufacturer Part,L,False,2022-01-31 20:43:48.270674+00:00
250,E,HERS,Manufacturer Part,L,False,2022-01-31 20:43:48.270674+00:00
000,E,PROC,Process materials,L,False,2022-01-31 20:43:48.270674+00:00
001,E,PROC,Process materials,L,False,2022-01-31 20:43:48.270674+00:00
050,E,PROC,Process materials,L,False,2022-01-31 20:43:48.270674+00:00
100,E,PROC,Process materials,L,False,2022-01-31 20:43:48.270674+00:00
200,E,PROC,Process materials,L,False,2022-01-31 20:43:48.270674+00:00
