mandt,langu,rldnr,name,operation_flag,is_deleted,recordstamp
800,T,9M,BEE defter: Ödemeler bütçesi,I,False,2021-03-31 05:00:43.587054+00:00
800,Z,9M,Bud.Incr.Rev.: Payment Budget,I,False,2021-03-31 05:00:43.587054+00:00
800,M,9M,預算增加收入：付款預算,I,False,2021-03-31 05:00:43.587054+00:00
800,H,9M,KKNB ledger: fiz. ktg.keret,I,False,2021-03-31 05:00:43.587054+00:00
800,J,9M,収入増加時予算調整: 支払予算,I,False,2021-03-31 05:00:43.587054+00:00
800,V,9M,BhI-ledger: Betalningsbudget,I,False,2021-03-31 05:00:43.587054+00:00
800,S,9M,Ledger IIP: Presupuesto,I,False,2021-03-31 05:00:43.587054+00:00
800,L,9M,BEE Księga: Budżet płatn.,I,False,2021-03-31 05:00:43.587054+00:00
800,E,9M,Bud.Incr.Rev.: Payment Budget,I,False,2021-03-31 05:00:43.587054+00:00
800,4,9M,Registru VMB: buget de plăţi,I,False,2021-03-31 05:00:43.587054+00:00
800,W,9M,Бюдж.увел.прих.: платеж.бюджет,I,False,2021-03-31 05:00:43.587054+00:00
800,2,9M,งบเพิ่มรายได้: งบประมาณรายจ่าย,I,False,2021-03-31 05:00:43.587054+00:00
800,F,9M,LedgerRecAugmentBudg:budgetPmt,I,False,2021-03-31 05:00:43.587054+00:00
800,G,9M,Εσοδ.Αύξ.Προϋπ.: Προϋπ.Πληρ.,I,False,2021-03-31 05:00:43.587054+00:00
800,A,9M,إيراد زيادةميزانية:ميزانية دفع,I,False,2021-03-31 05:00:43.587054+00:00
800,I,9M,Ledger EIB: budget pagamenti,I,False,2021-03-31 05:00:43.587054+00:00
800,O,9M,BØM ledger: Betalingsbevilgn.,I,False,2021-03-31 05:00:43.587054+00:00
800,Q,9M,ÚčKn.PrZvRozp.: Rozp.platieb,I,False,2021-03-31 05:00:43.587054+00:00
800,C,9M,Ledger PZR: Rozpočet plateb,I,False,2021-03-31 05:00:43.587054+00:00
800,5,9M,BEE knjiga: Proračun plačil,I,False,2021-03-31 05:00:43.587054+00:00
800,6,9M,Prih.koji uveć.pr.:pror.plać.,I,False,2021-03-31 05:00:43.587054+00:00
800,U,9M,BLT pääkirja: maksubudjetti,I,False,2021-03-31 05:00:43.587054+00:00
800,R,9M,РегПовышБюджПостп: ПлатБюджет,I,False,2021-03-31 05:00:43.587054+00:00
800,K,9N,BI-ledger: Forpligt.bevilling,I,False,2021-03-31 05:00:43.587054+00:00
800,Q,9N,ÚčKn.PrZvRozp.: Rozp.záväzkov,I,False,2021-03-31 05:00:43.587054+00:00
800,S,9N,Ledger IIP: Presup.comprom.,I,False,2021-03-31 05:00:43.587054+00:00
800,묩,9N,आय वृद्धि बजट: प्रतिबद्धता बजट,I,False,2021-03-31 05:00:43.587054+00:00
800,C,9N,Ledger PZR: Rozpočet závazků,I,False,2021-03-31 05:00:43.587054+00:00
800,4,9N,Registru VMB: buget de angaj.,I,False,2021-03-31 05:00:43.587054+00:00
800,6,9N,Prih.koji uveć.pr.:pror.obveza,I,False,2021-03-31 05:00:43.587054+00:00
800,G,9N,Εσοδ.Αύξ.Προϋπ.: Προϋπ.Δέσμ.,I,False,2021-03-31 05:00:43.587054+00:00
800,O,9N,BØM ledger: Forpliktelsesbud.,I,False,2021-03-31 05:00:43.587054+00:00
800,R,9N,РегПовышБюджПостп: БюджОбязат.,I,False,2021-03-31 05:00:43.587054+00:00
800,B,9N,תקציב התחייבות,I,False,2021-03-31 05:00:43.587054+00:00
800,D,9N,BEE Ledger: Verpflichtungsbdgt,I,False,2021-03-31 05:00:43.587054+00:00
800,U,9N,BLT pääkirja: sitoumusbudjetti,I,False,2021-03-31 05:00:43.587054+00:00
800,P,9N,Ledger BEE: orçmto.obrigações,I,False,2021-03-31 05:00:43.587054+00:00
800,2,9N,งบเพิ่มรายได้: งบประมาณผูกพัน,I,False,2021-03-31 05:00:43.587054+00:00
800,Z,9N,Bud.Incr.Rev.: Commit. Budget,I,False,2021-03-31 05:00:43.587054+00:00
800,W,9N,Бюдж.увел.прих.: бюдж.задълж.,I,False,2021-03-31 05:00:43.587054+00:00
800,H,9N,KKNB ledger: köt.-ktg.keret,I,False,2021-03-31 05:00:43.587054+00:00
800,5,9N,BEE knjiga: Proračun obveznos.,I,False,2021-03-31 05:00:43.587054+00:00
800,A,9N,إيراد زيادة: ميزانية التزام,I,False,2021-03-31 05:00:43.587054+00:00
800,F,9N,LedgRecAugmBudg:budgetEngagmt,I,False,2021-03-31 05:00:43.587054+00:00
800,T,9N,BEE defter: Yükümlülük bütçesi,I,False,2021-03-31 05:00:43.587054+00:00
800,M,9N,預算增加收入：承約預算,I,False,2021-03-31 05:00:43.587054+00:00
800,N,9N,BVI-ledger: obligobudget,I,False,2021-03-31 05:00:43.587054+00:00
800,I,9N,Ledger EIB: budget vincoli,I,False,2021-03-31 05:00:43.587054+00:00
800,V,9N,BhI-ledger: Åtagandebudget,I,False,2021-03-31 05:00:43.587054+00:00
800,1,9N,预算工具应收: 付款预算,I,False,2021-03-31 05:00:43.587054+00:00
800,3,9N,예산 증가 수익: 약정 예싼,I,False,2021-03-31 05:00:43.587054+00:00
800,J,9N,収入増加時調整: 未確定債務予算,I,False,2021-03-31 05:00:43.587054+00:00
800,d,9N,PrihodiPovBudž: Budžet obaveze,I,False,2021-03-31 05:00:43.587054+00:00
800,E,9N,Bud.Incr.Rev.: Commit. Budget,I,False,2021-03-31 05:00:43.587054+00:00
800,L,9N,BEE Księga: Budżet zobowiąz.,I,False,2021-03-31 05:00:43.587054+00:00
800,D,B1,Bank Konsolidierung Ledger,I,False,2021-03-31 05:00:43.587054+00:00
800,P,BR,Ledger BRGAAP,I,False,2021-03-31 05:00:43.587054+00:00
800,D,BW,BW Ledger,I,False,2021-03-31 05:00:43.587054+00:00
800,1,BZ,巴西,I,False,2021-03-31 05:00:43.587054+00:00
800,F,BZ,Brésil,I,False,2021-03-31 05:00:43.587054+00:00
800,S,BZ,Brazil,I,False,2021-03-31 05:00:43.587054+00:00
800,P,BZ,Ledger Brasil,I,False,2021-03-31 05:00:43.587054+00:00
800,E,BZ,Brazil,I,False,2021-03-31 05:00:43.587054+00:00
800,R,BZ,Бразилия,I,False,2021-03-31 05:00:43.587054+00:00
800,J,BZ,Brazil,I,False,2021-03-31 05:00:43.587054+00:00
800,J,CS,連結元帳,I,False,2021-03-31 05:00:43.587054+00:00
800,D,CS,Demo Consolidation Ledger,I,False,2021-03-31 05:00:43.587054+00:00
800,P,CS,Ledger de consolidação,I,False,2021-03-31 05:00:43.587054+00:00
800,S,CS,Ledger de consolidación,I,False,2021-03-31 05:00:43.587054+00:00
800,F,CS,Ledger de consolidation,I,False,2021-03-31 05:00:43.587054+00:00
800,S,G0,Ledger contab.directa global,I,False,2021-03-31 05:00:43.587054+00:00
800,D,G0,Globales Durchbuchungs-Ledger,I,False,2021-03-31 05:00:43.587054+00:00
800,J,G0,グローバル直接転記元帳,I,False,2021-03-31 05:00:43.587054+00:00
800,P,G0,Ledger de contab.direta global,I,False,2021-03-31 05:00:43.587054+00:00
800,F,G0,Ledger global comptab. dir.,I,False,2021-03-31 05:00:43.587054+00:00
800,E,GF,demo,I,False,2021-03-31 05:00:43.587054+00:00
800,S,GF,demo,I,False,2021-03-31 05:00:43.587054+00:00
800,D,GF,demo,I,False,2021-03-31 05:00:43.587054+00:00
800,F,GF,demo,I,False,2021-03-31 05:00:43.587054+00:00
800,J,GF,demo,I,False,2021-03-31 05:00:43.587054+00:00
800,P,GF,demo,I,False,2021-03-31 05:00:43.587054+00:00
800,1,GF,demo,I,False,2021-03-31 05:00:43.587054+00:00
800,R,GF,demo,I,False,2021-03-31 05:00:43.587054+00:00
800,3,GF,demo,I,False,2021-03-31 05:00:43.587054+00:00
800,P,J1,Ledger teste p/Report Writer,I,False,2021-03-31 05:00:43.587054+00:00
800,F,J1,Ledger test pour Report writer,I,False,2021-03-31 05:00:43.587054+00:00
800,S,J1,Ledger test p. Report Writer,I,False,2021-03-31 05:00:43.587054+00:00
800,J,J1,レポートライタテスト元帳,I,False,2021-03-31 05:00:43.587054+00:00
800,D,J1,Test-Ledger für Report Writer,I,False,2021-03-31 05:00:43.587054+00:00
800,F,L0,Ledger local comptab. dir.,I,False,2021-03-31 05:00:43.587054+00:00
800,P,L0,Ledger de contab.direta local,I,False,2021-03-31 05:00:43.587054+00:00
800,S,L0,Ledger contab.directa local,I,False,2021-03-31 05:00:43.587054+00:00
800,D,L0,Lokales Durchbuchungs-Ledger,I,False,2021-03-31 05:00:43.587054+00:00
800,J,L0,ローカル直接転記元帳,I,False,2021-03-31 05:00:43.587054+00:00
800,D,L1,Sachkonto-Verkehrszahlen,I,False,2021-03-31 05:00:43.587054+00:00
800,J,L1,総勘定元帳,I,False,2021-03-31 05:00:43.587054+00:00
800,S,L1,Cifras movimientos cta.mayor,I,False,2021-03-31 05:00:43.587054+00:00
800,P,L1,Saldos mensais Conta do Razão,I,False,2021-03-31 05:00:43.587054+00:00
800,F,L1,Soldes mensuels cpte général,I,False,2021-03-31 05:00:43.587054+00:00
800,D,L2,Sachkonto-Verkehrszahlen,I,False,2021-03-31 05:00:43.587054+00:00
800,F,L2,Soldes mensuels cpte général,I,False,2021-03-31 05:00:43.587054+00:00
800,J,L2,総勘定元帳,I,False,2021-03-31 05:00:43.587054+00:00
800,S,L2,Cifras movimientos cta.mayor,I,False,2021-03-31 05:00:43.587054+00:00
800,P,L2,Saldos mensais Conta do Razão,I,False,2021-03-31 05:00:43.587054+00:00
800,D,L3,Sako-Verkehrz. PrCtr-Sicht,I,False,2021-03-31 05:00:43.587054+00:00
800,D,LA,BW Ledger LA,I,False,2021-03-31 05:00:43.587054+00:00
800,D,LB,BW Ledger LB,I,False,2021-03-31 05:00:43.587054+00:00
800,D,LC,BW Ledger LC,I,False,2021-03-31 05:00:43.587054+00:00
800,D,LD,BW Ledger LD,I,False,2021-03-31 05:00:43.587054+00:00
800,D,LE,BW Ledger LE,I,False,2021-03-31 05:00:43.587054+00:00
800,D,LF,BW Ledger LF,I,False,2021-03-31 05:00:43.587054+00:00
800,D,LG,BW Ledger LG,I,False,2021-03-31 05:00:43.587054+00:00
800,D,LH,BW Ledger LH,I,False,2021-03-31 05:00:43.587054+00:00
800,D,LI,BW Ledger LI,I,False,2021-03-31 05:00:43.587054+00:00
800,D,LJ,BW Ledger LJ,I,False,2021-03-31 05:00:43.587054+00:00
800,D,LK,BW Ledger LK,I,False,2021-03-31 05:00:43.587054+00:00
800,D,LL,BW Ledger LL,I,False,2021-03-31 05:00:43.587054+00:00
800,D,LM,BW Ledger LM,I,False,2021-03-31 05:00:43.587054+00:00
800,D,LN,BW Ledger LN,I,False,2021-03-31 05:00:43.587054+00:00
800,D,LO,BW Ledger LO,I,False,2021-03-31 05:00:43.587054+00:00
800,D,LP,BW Ledger LP,I,False,2021-03-31 05:00:43.587054+00:00
800,D,LQ,BW Ledger LQ,I,False,2021-03-31 05:00:43.587054+00:00
800,D,LR,BW Ledger LR,I,False,2021-03-31 05:00:43.587054+00:00
800,D,LS,BW Ledger LS,I,False,2021-03-31 05:00:43.587054+00:00
800,D,LT,BW Ledger LT,I,False,2021-03-31 05:00:43.587054+00:00
800,D,LU,BW Ledger LU,I,False,2021-03-31 05:00:43.587054+00:00
800,D,LV,BW Ledger LV,I,False,2021-03-31 05:00:43.587054+00:00
800,D,LW,BW Ledger LW,I,False,2021-03-31 05:00:43.587054+00:00
800,D,LX,BW Ledger LX,I,False,2021-03-31 05:00:43.587054+00:00
800,D,LY,BW Ledger LY,I,False,2021-03-31 05:00:43.587054+00:00
800,D,LZ,BW Ledger LZ,I,False,2021-03-31 05:00:43.587054+00:00
800,P,P1,Public Services,I,False,2021-03-31 05:00:43.587054+00:00
800,3,P1,Public Services,I,False,2021-03-31 05:00:43.587054+00:00
800,S,P1,Public Services,I,False,2021-03-31 05:00:43.587054+00:00
800,J,P1,Public Services,I,False,2021-03-31 05:00:43.587054+00:00
800,F,P1,Public Services,I,False,2021-03-31 05:00:43.587054+00:00
800,D,P1,Public Services,I,False,2021-03-31 05:00:43.587054+00:00
800,E,P1,Public Services,I,False,2021-03-31 05:00:43.587054+00:00
800,R,P1,Public Services,I,False,2021-03-31 05:00:43.587054+00:00
800,1,P1,Public Services,I,False,2021-03-31 05:00:43.587054+00:00
800,F,R0,Rollup ledger  (GLFUNCT),I,False,2021-03-31 05:00:43.587054+00:00
800,J,R0,ローカルロールアップ元帳,I,False,2021-03-31 05:00:43.587054+00:00
800,P,R0,Ledger rollup (GLFUNCT),I,False,2021-03-31 05:00:43.587054+00:00
800,S,R0,Ledger rollup (GLFUNCT),I,False,2021-03-31 05:00:43.587054+00:00
800,D,R0,Rollup-Ledger  (GLFUNCT),I,False,2021-03-31 05:00:43.587054+00:00
800,J,R1,ロールアップ元帳 1 (GLFUNCT),I,False,2021-03-31 05:00:43.587054+00:00
800,S,R1,Ledger de rollup 1 (GLFUNCT),I,False,2021-03-31 05:00:43.587054+00:00
800,P,R1,Ledger rollup 1 (GLFUNCT),I,False,2021-03-31 05:00:43.587054+00:00
800,D,R1,Rollup-Ledger 1 (GLFUNCT),I,False,2021-03-31 05:00:43.587054+00:00
800,F,R1,Ledger synth. 1 (GLFUNCT),I,False,2021-03-31 05:00:43.587054+00:00
800,J,R2,ロールアップ元帳 (GLT1) HIER,I,False,2021-03-31 05:00:43.587054+00:00
800,P,R2,Ledger rollup (GLT1) HIER,I,False,2021-03-31 05:00:43.587054+00:00
800,S,R2,Ledger de rollup (GLT1) HIER,I,False,2021-03-31 05:00:43.587054+00:00
800,D,R2,Rollup-Ledger  (GLT1) HIER,I,False,2021-03-31 05:00:43.587054+00:00
800,F,R2,Ledger synth. (GLT1) HIER,I,False,2021-03-31 05:00:43.587054+00:00
800,P,RW,Exmpl.demonstr.->Report Writer,I,False,2021-03-31 05:00:43.587054+00:00
800,D,RW,Demo-Beispiele-> Report Writer,I,False,2021-03-31 05:00:43.587054+00:00
800,J,RW,レポートライタ用表示ケース,I,False,2021-03-31 05:00:43.587054+00:00
800,S,RW,Ejemplos demo -> Report Writer,I,False,2021-03-31 05:00:43.587054+00:00
800,F,RW,Ex. de démonstr. Report Writer,I,False,2021-03-31 05:00:43.587054+00:00
800,D,SP,Split-Ledger,I,False,2021-03-31 05:00:43.587054+00:00
800,D,U1,BW Ledger U1,I,False,2021-03-31 05:00:43.587054+00:00
800,P,UK,Ledger UKGAAP,I,False,2021-03-31 05:00:43.587054+00:00
800,P,US,Ledger USGAAP,I,False,2021-03-31 05:00:43.587054+00:00
800,D,US,Konsolidierungsledger,I,False,2021-03-31 05:00:43.587054+00:00
800,P,V1,Joint venture,I,False,2021-03-31 05:00:43.587054+00:00
800,J,V1,ジョイントベンチャ,I,False,2021-03-31 05:00:43.587054+00:00
800,S,V2,Joint Venture con objetos,I,False,2021-03-31 05:00:43.587054+00:00
800,P,V2,Joint venture com objetos,I,False,2021-03-31 05:00:43.587054+00:00
800,J,V2,対象付ジョイントベンチャ,I,False,2021-03-31 05:00:43.587054+00:00
800,F,V2,Joint venture avec objets,I,False,2021-03-31 05:00:43.587054+00:00
800,D,V2,Joint Venture mit Objekten,I,False,2021-03-31 05:00:43.587054+00:00
800,D,Z1,Tagesledger Banking,I,False,2021-03-31 05:00:43.587054+00:00
800,D,Z2,Lokales Ledger Banking,I,False,2021-03-31 05:00:43.587054+00:00
800,F,Z3,Reconcile A/R and A/P,I,False,2021-03-31 05:00:43.587054+00:00
800,R,Z3,Reconcile A/R and A/P,I,False,2021-03-31 05:00:43.587054+00:00
800,1,Z3,Reconcile A/R and A/P,I,False,2021-03-31 05:00:43.587054+00:00
800,P,Z3,Reconcile A/R and A/P,I,False,2021-03-31 05:00:43.587054+00:00
800,E,Z3,Reconcile A/R and A/P,I,False,2021-03-31 05:00:43.587054+00:00
800,J,Z3,Reconcile A/R and A/P,I,False,2021-03-31 05:00:43.587054+00:00
800,3,Z3,Reconcile A/R and A/P,I,False,2021-03-31 05:00:43.587054+00:00
800,D,Z3,Reconcile A/R and A/P,I,False,2021-03-31 05:00:43.587054+00:00
800,S,Z3,Reconcile A/R and A/P,I,False,2021-03-31 05:00:43.587054+00:00
800,S,Z4,Reconcile Open Items,I,False,2021-03-31 05:00:43.587054+00:00
800,1,Z4,Reconcile Open Items,I,False,2021-03-31 05:00:43.587054+00:00
800,D,Z4,Reconcile Open Items,I,False,2021-03-31 05:00:43.587054+00:00
800,J,Z4,Reconcile Open Items,I,False,2021-03-31 05:00:43.587054+00:00
800,P,Z4,Reconcile Open Items,I,False,2021-03-31 05:00:43.587054+00:00
800,3,Z4,Reconcile Open Items,I,False,2021-03-31 05:00:43.587054+00:00
800,R,Z4,Reconcile Open Items,I,False,2021-03-31 05:00:43.587054+00:00
800,E,Z4,Reconcile Open Items,I,False,2021-03-31 05:00:43.587054+00:00
800,F,Z4,Reconcile Open Items,I,False,2021-03-31 05:00:43.587054+00:00
800,D,Z5,Reconcile GL Accounts,I,False,2021-03-31 05:00:43.587054+00:00
800,J,Z5,Reconcile GL Accounts,I,False,2021-03-31 05:00:43.587054+00:00
800,F,Z5,Reconcile GL Accounts,I,False,2021-03-31 05:00:43.587054+00:00
800,R,Z5,Reconcile GL Accounts,I,False,2021-03-31 05:00:43.587054+00:00
800,E,Z5,Reconcile GL Accounts,I,False,2021-03-31 05:00:43.587054+00:00
800,S,Z5,Reconcile GL Accounts,I,False,2021-03-31 05:00:43.587054+00:00
800,1,Z5,Reconcile GL Accounts,I,False,2021-03-31 05:00:43.587054+00:00
800,P,Z5,Reconcile GL Accounts,I,False,2021-03-31 05:00:43.587054+00:00
800,3,Z5,Reconcile GL Accounts,I,False,2021-03-31 05:00:43.587054+00:00
800,D,ZA,Tages-Durchschnitt Buchungsdat,I,False,2021-03-31 05:00:43.587054+00:00
800,D,ZB,Periodischer Durchschnitt  Val,I,False,2021-03-31 05:00:43.587054+00:00
800,P,ZR,Ledger Brasil,I,False,2021-03-31 05:00:43.587054+00:00
800,J,ZS,ZZSPECT の元帳,I,False,2021-03-31 05:00:43.587054+00:00
800,D,ZS,Ledger zu ZZSPECT,I,False,2021-03-31 05:00:43.587054+00:00
800,P,ZS,Ledger para ZZSPECT,I,False,2021-03-31 05:00:43.587054+00:00
800,F,ZS,Ledger pour ZZSPECT,I,False,2021-03-31 05:00:43.587054+00:00
800,S,ZS,Ledger de ZZSPECT,I,False,2021-03-31 05:00:43.587054+00:00
800,D,0M,,I,False,2021-03-31 05:00:43.587054+00:00
800,D,0N,,I,False,2021-03-31 05:00:43.587054+00:00
800,D,0O,,I,False,2021-03-31 05:00:43.587054+00:00
800,3,ZR,,I,False,2021-03-31 05:00:43.587054+00:00
800,E,ZR,,I,False,2021-03-31 05:00:43.587054+00:00
800,1,ZR,,I,False,2021-03-31 05:00:43.587054+00:00
800,F,ZR,,I,False,2021-03-31 05:00:43.587054+00:00
800,S,ZR,,I,False,2021-03-31 05:00:43.587054+00:00
800,R,ZR,,I,False,2021-03-31 05:00:43.587054+00:00
800,J,ZR,,I,False,2021-03-31 05:00:43.587054+00:00
800,4,BW,BW,I,False,2021-03-31 05:00:43.587054+00:00
800,S,BW,BW,I,False,2021-03-31 05:00:43.587054+00:00
800,G,BW,BW,I,False,2021-03-31 05:00:43.587054+00:00
800,W,BW,BW,I,False,2021-03-31 05:00:43.587054+00:00
800,P,BW,BW,I,False,2021-03-31 05:00:43.587054+00:00
800,F,BW,BW,I,False,2021-03-31 05:00:43.587054+00:00
800,3,BW,BW,I,False,2021-03-31 05:00:43.587054+00:00
800,R,BW,BW,I,False,2021-03-31 05:00:43.587054+00:00
800,1,BW,BW,I,False,2021-03-31 05:00:43.587054+00:00
800,5,BW,BW,I,False,2021-03-31 05:00:43.587054+00:00
800,Z,BW,BW,I,False,2021-03-31 05:00:43.587054+00:00
800,E,BW,BW,I,False,2021-03-31 05:00:43.587054+00:00
800,6,BW,BW,I,False,2021-03-31 05:00:43.587054+00:00
800,d,BW,BW,I,False,2021-03-31 05:00:43.587054+00:00
800,J,BW,BW,I,False,2021-03-31 05:00:43.587054+00:00
800,G,U1,U1,I,False,2021-03-31 05:00:43.587054+00:00
800,P,U1,U1,I,False,2021-03-31 05:00:43.587054+00:00
800,R,U1,U1,I,False,2021-03-31 05:00:43.587054+00:00
800,3,U1,U1,I,False,2021-03-31 05:00:43.587054+00:00
800,6,U1,U1,I,False,2021-03-31 05:00:43.587054+00:00
800,J,U1,U1,I,False,2021-03-31 05:00:43.587054+00:00
800,Z,U1,U1,I,False,2021-03-31 05:00:43.587054+00:00
800,4,U1,U1,I,False,2021-03-31 05:00:43.587054+00:00
800,S,U1,U1,I,False,2021-03-31 05:00:43.587054+00:00
800,W,U1,U1,I,False,2021-03-31 05:00:43.587054+00:00
800,E,U1,U1,I,False,2021-03-31 05:00:43.587054+00:00
800,1,U1,U1,I,False,2021-03-31 05:00:43.587054+00:00
800,d,U1,U1,I,False,2021-03-31 05:00:43.587054+00:00
800,F,U1,U1,I,False,2021-03-31 05:00:43.587054+00:00
800,5,U1,U1,I,False,2021-03-31 05:00:43.587054+00:00
800,5,L5,IAS,I,False,2021-03-31 05:00:43.587054+00:00
800,1,L5,IAS,I,False,2021-03-31 05:00:43.587054+00:00
800,D,L5,IAS,I,False,2021-03-31 05:00:43.587054+00:00
800,3,L5,IAS,I,False,2021-03-31 05:00:43.587054+00:00
800,d,L5,IAS,I,False,2021-03-31 05:00:43.587054+00:00
800,F,L5,IAS,I,False,2021-03-31 05:00:43.587054+00:00
800,6,L5,IAS,I,False,2021-03-31 05:00:43.587054+00:00
800,G,L5,IAS,I,False,2021-03-31 05:00:43.587054+00:00
800,4,L5,IAS,I,False,2021-03-31 05:00:43.587054+00:00
800,W,L5,IAS,I,False,2021-03-31 05:00:43.587054+00:00
800,R,L5,IAS,I,False,2021-03-31 05:00:43.587054+00:00
800,J,L5,IAS,I,False,2021-03-31 05:00:43.587054+00:00
800,E,L5,IAS,I,False,2021-03-31 05:00:43.587054+00:00
800,P,L5,IAS,I,False,2021-03-31 05:00:43.587054+00:00
800,S,L5,IAS,I,False,2021-03-31 05:00:43.587054+00:00
800,Z,L5,IAS,I,False,2021-03-31 05:00:43.587054+00:00
800,D,ZR,IAS,I,False,2021-03-31 05:00:43.587054+00:00
800,4,T,Test,I,False,2021-03-31 05:00:43.587054+00:00
800,W,T,Test,I,False,2021-03-31 05:00:43.587054+00:00
800,G,T,Test,I,False,2021-03-31 05:00:43.587054+00:00
800,S,T,Test,I,False,2021-03-31 05:00:43.587054+00:00
800,3,T,Test,I,False,2021-03-31 05:00:43.587054+00:00
800,D,T,Test,I,False,2021-03-31 05:00:43.587054+00:00
800,R,T,Test,I,False,2021-03-31 05:00:43.587054+00:00
800,6,T,Test,I,False,2021-03-31 05:00:43.587054+00:00
800,d,T,Test,I,False,2021-03-31 05:00:43.587054+00:00
800,1,T,Test,I,False,2021-03-31 05:00:43.587054+00:00
800,F,T,Test,I,False,2021-03-31 05:00:43.587054+00:00
800,Z,T,Test,I,False,2021-03-31 05:00:43.587054+00:00
800,5,T,Test,I,False,2021-03-31 05:00:43.587054+00:00
800,E,T,Test,I,False,2021-03-31 05:00:43.587054+00:00
800,E,08,Test,I,False,2021-03-31 05:00:43.587054+00:00
800,1,08,Test,I,False,2021-03-31 05:00:43.587054+00:00
800,D,08,Test,I,False,2021-03-31 05:00:43.587054+00:00
800,5,08,Test,I,False,2021-03-31 05:00:43.587054+00:00
800,F,08,Test,I,False,2021-03-31 05:00:43.587054+00:00
800,G,08,Test,I,False,2021-03-31 05:00:43.587054+00:00
800,3,08,Test,I,False,2021-03-31 05:00:43.587054+00:00
800,d,08,Test,I,False,2021-03-31 05:00:43.587054+00:00
800,6,08,Test,I,False,2021-03-31 05:00:43.587054+00:00
800,S,08,Test,I,False,2021-03-31 05:00:43.587054+00:00
800,4,08,Test,I,False,2021-03-31 05:00:43.587054+00:00
800,Z,08,Test,I,False,2021-03-31 05:00:43.587054+00:00
800,W,08,Test,I,False,2021-03-31 05:00:43.587054+00:00
800,6,11,Test,I,False,2021-03-31 05:00:43.587054+00:00
800,3,11,Test,I,False,2021-03-31 05:00:43.587054+00:00
800,E,11,Test,I,False,2021-03-31 05:00:43.587054+00:00
800,5,11,Test,I,False,2021-03-31 05:00:43.587054+00:00
800,1,11,Test,I,False,2021-03-31 05:00:43.587054+00:00
800,D,11,Test,I,False,2021-03-31 05:00:43.587054+00:00
800,F,11,Test,I,False,2021-03-31 05:00:43.587054+00:00
800,S,11,Test,I,False,2021-03-31 05:00:43.587054+00:00
800,G,11,Test,I,False,2021-03-31 05:00:43.587054+00:00
800,4,11,Test,I,False,2021-03-31 05:00:43.587054+00:00
800,d,11,Test,I,False,2021-03-31 05:00:43.587054+00:00
800,W,11,Test,I,False,2021-03-31 05:00:43.587054+00:00
800,Z,11,Test,I,False,2021-03-31 05:00:43.587054+00:00
800,D,BZ,local,I,False,2021-03-31 05:00:43.587054+00:00
800,1,L6,local,I,False,2021-03-31 05:00:43.587054+00:00
800,J,L6,local,I,False,2021-03-31 05:00:43.587054+00:00
800,G,L6,local,I,False,2021-03-31 05:00:43.587054+00:00
800,W,L6,local,I,False,2021-03-31 05:00:43.587054+00:00
800,R,L6,local,I,False,2021-03-31 05:00:43.587054+00:00
800,F,L6,local,I,False,2021-03-31 05:00:43.587054+00:00
800,P,L6,local,I,False,2021-03-31 05:00:43.587054+00:00
800,3,L6,local,I,False,2021-03-31 05:00:43.587054+00:00
800,E,L6,local,I,False,2021-03-31 05:00:43.587054+00:00
800,Z,L6,local,I,False,2021-03-31 05:00:43.587054+00:00
800,S,L6,local,I,False,2021-03-31 05:00:43.587054+00:00
800,5,L6,local,I,False,2021-03-31 05:00:43.587054+00:00
800,D,L6,local,I,False,2021-03-31 05:00:43.587054+00:00
800,d,L6,local,I,False,2021-03-31 05:00:43.587054+00:00
800,4,L6,local,I,False,2021-03-31 05:00:43.587054+00:00
800,6,L6,local,I,False,2021-03-31 05:00:43.587054+00:00
800,Z,01,Posting Test,I,False,2021-03-31 05:00:43.587054+00:00
800,1,01,Posting Test,I,False,2021-03-31 05:00:43.587054+00:00
800,4,01,Posting Test,I,False,2021-03-31 05:00:43.587054+00:00
800,E,01,Posting Test,I,False,2021-03-31 05:00:43.587054+00:00
800,G,01,Posting Test,I,False,2021-03-31 05:00:43.587054+00:00
800,3,01,Posting Test,I,False,2021-03-31 05:00:43.587054+00:00
800,6,01,Posting Test,I,False,2021-03-31 05:00:43.587054+00:00
800,5,01,Posting Test,I,False,2021-03-31 05:00:43.587054+00:00
800,d,01,Posting Test,I,False,2021-03-31 05:00:43.587054+00:00
800,W,01,Posting Test,I,False,2021-03-31 05:00:43.587054+00:00
800,5,V1,Joint Venture,I,False,2021-03-31 05:00:43.587054+00:00
800,W,V1,Joint Venture,I,False,2021-03-31 05:00:43.587054+00:00
800,1,V1,Joint Venture,I,False,2021-03-31 05:00:43.587054+00:00
800,E,V1,Joint Venture,I,False,2021-03-31 05:00:43.587054+00:00
800,3,V1,Joint Venture,I,False,2021-03-31 05:00:43.587054+00:00
800,F,V1,Joint Venture,I,False,2021-03-31 05:00:43.587054+00:00
800,R,V1,Joint Venture,I,False,2021-03-31 05:00:43.587054+00:00
800,D,V1,Joint Venture,I,False,2021-03-31 05:00:43.587054+00:00
800,S,V1,Joint Venture,I,False,2021-03-31 05:00:43.587054+00:00
800,G,V1,Joint Venture,I,False,2021-03-31 05:00:43.587054+00:00
800,4,V1,Joint Venture,I,False,2021-03-31 05:00:43.587054+00:00
800,6,V1,Joint Venture,I,False,2021-03-31 05:00:43.587054+00:00
